task_type	ag_pos	ag_neg	seed_id	split_id	mean	std	mean_pos	std_pos	mean_neg	std_neg	mean_fold	std_fold	mean_pos_fold	std_pos_fold	mean_neg_fold	std_neg_fold	mean_total	std_total	mean_pos_total	std_pos_total	mean_neg_total	std_neg_total
high_vs_looser	3RAJ	auto	0	0	-0.7718936380262679	0.11028882026406792	-0.7864133005599867	0.10469613787419561	-0.7573739754925493	0.11378345486401162	0.031056300585475025	0.23931922301482308	0.09792688657611988	0.209153435183741	-0.004147609923453876	0.24662156574800798	-0.7776644955926713	0.10702545931900459	-0.7868644292979867	0.10467478582284137	-0.7684645618873557	0.10855905063566573
1v9	3RAJ	auto	0	1	-0.735818225232869	0.12517833571907624	-0.735818225232869	0.12517833571907624			0.11891839741600635	0.21657140288356722	0.11891839741600635	0.21657140288356722			-0.7339092630537015	0.12681559308031248	-0.7339092630537015	0.12681559308031248		
high_vs_95low	3RAJ	auto	0	1	-0.7393668168297262	0.1321714607388482	-0.7715501154443128	0.11201596017521204	-0.7071835182151394	0.14255723797728742	0.006660932301534861	0.25695900249977843	0.07942063183949948	0.20631859751965484	-0.0242813123055026	0.26984119298022907	-0.7486106090849494	0.12604252386377124	-0.7728237725434117	0.1117888825269526	-0.7243974456264869	0.13456251643082462
high_vs_looser	3RAJ	auto	0	1	-0.7684553392969541	0.11353959276062293	-0.7866851463913634	0.10508595655834656	-0.7502255322025443	0.11864743800567838	0.021352091599044228	0.23620829359474504	0.09296788757702869	0.20633699021682905	-0.01444035196699202	0.24202557687488002	-0.774796960689613	0.10960858896913334	-0.7870370707085924	0.10542573615815651	-0.7625568506706336	0.11232187203982703
1v9	3RAJ	auto	0	2	-0.7351149595682489	0.12646705177738304	-0.7351149595682489	0.12646705177738304			0.13413658405412338	0.20631461559816427	0.13413658405412338	0.20631461559816427			-0.7323928317435129	0.12810808133522222	-0.7323928317435129	0.12810808133522222		
high_vs_95low	3RAJ	auto	0	2	-0.7448593837727682	0.12799244114505706	-0.7735127174522491	0.10811342062922949	-0.7162060500932871	0.13941499340370142	0.0105833474390753	0.2624257557764241	0.08906678887404586	0.2038162175805054	-0.022518512213769416	0.27697766569131255	-0.7543366651229474	0.12133419253299461	-0.7744714240163559	0.10769678317858764	-0.7342019062295386	0.13052716868165237
high_vs_looser	3RAJ	auto	0	2	-0.7672905536887308	0.11525435488126577	-0.7838951131045194	0.10677661095406117	-0.750685994272942	0.1209008380957683	0.027011059213885788	0.24030371651961702	0.10363094744462256	0.2021797691224117	-0.012011088791219229	0.24868480596143805	-0.7732201103261949	0.1103333822799155	-0.7837989239854333	0.1068613275662519	-0.7626412966669563	0.11272149505502105
1v9	3RAJ	auto	0	3	-0.7403785286250395	0.12282219643950361	-0.7403785286250395	0.12282219643950361			0.12423591283046259	0.21227274600607254	0.12423591283046259	0.21227274600607254			-0.7385117773643832	0.12386045012530428	-0.7385117773643832	0.12386045012530428		
high_vs_95low	3RAJ	auto	0	3	-0.7435523914035017	0.12758697357064813	-0.7717871543777829	0.1100240251619232	-0.7153176284292205	0.13733215150938632	0.006284935192928789	0.2621698602932387	0.08236554098767529	0.2072602205476647	-0.027657867829035995	0.2766168393596959	-0.7534025584587097	0.12066255104320289	-0.7734086011867222	0.10902162642189664	-0.7333965157306972	0.1282008456456734
high_vs_looser	3RAJ	auto	0	3	-0.7704210489928819	0.11184434004653526	-0.787065678544893	0.10405552692587991	-0.7537764194408709	0.11678640632287311	0.03030303918423171	0.23878799837831058	0.09893818584212657	0.2070392665460151	-0.005367452465865407	0.24632301810756652	-0.7764150291267037	0.10735044488203485	-0.7875763434422682	0.103434200784482	-0.765253714811139	0.11001230913994212
1v9	3RAJ	auto	0	4	-0.739814357309113	0.12027403200139092	-0.739814357309113	0.12027403200139092			0.12298774634030668	0.22275009641529606	0.12298774634030668	0.22275009641529606			-0.7378511181938477	0.12183356391504722	-0.7378511181938477	0.12183356391504722		
high_vs_95low	3RAJ	auto	0	4	-0.7443986668357151	0.1281865544228253	-0.7757404988072782	0.1075859949835593	-0.7130568348641522	0.13902198704713337	0.013631140214395774	0.2605928109405723	0.08532056801504344	0.20949147349463945	-0.016226662156537782	0.2736779985839529	-0.7536003150330365	0.12243757551703964	-0.7769457209293175	0.10773302471095314	-0.7302549091367556	0.131484906099507
high_vs_looser	3RAJ	auto	0	4	-0.7717418878830223	0.10994888779757778	-0.7878023693205688	0.10161837934135963	-0.7556814064454759	0.11548877958500306	0.02901532354143507	0.2386618287593024	0.09979229796936655	0.20872451969309136	-0.007163708064958291	0.24486051219464686	-0.7772835355140036	0.10657038511144122	-0.7880049325935294	0.10213732447715704	-0.7665621384344778	0.10979431025410538
1v9	5E94	auto	0	42	-0.7913274290442964	0.08006352177561246	-0.7913274290442964	0.08006352177561246			0.18567878323594364	0.20796448705619414	0.18567878323594364	0.20796448705619414			-0.796869586065381	0.07821729844160877	-0.796869586065381	0.07821729844160877		
high_vs_95low	5E94	auto	0	42	-0.7343874078808946	0.14095560849889385	-0.7918930187282325	0.08451288072703218	-0.6768817970335566	0.16119367719410135	0.03709813393366263	0.29185528681391376	0.13655917008821875	0.23903129067527823	-0.061582109062675375	0.3057179239061966	-0.7635464808514477	0.11822847641770298	-0.8154958704903984	0.06756516974344698	-0.7115970912124973	0.13414593444279513
high_vs_looser	5E94	auto	0	42	-0.7364694270109777	0.1098649673712376	-0.7541383029070556	0.09106162839621468	-0.7188005511148997	0.12339495004462629	0.10797662683283192	0.2607489833631067	0.14276380597660873	0.23777953474522223	0.07344863529040829	0.2774446278445541	-0.7582972669101877	0.09402357802353901	-0.7731224611749066	0.07930199991641809	-0.7434720726454688	0.10466215807257538
1v9	5E94	auto	1	42	-0.7913888883514872	0.08017816989031293	-0.7913888883514872	0.08017816989031293			0.1866377147713935	0.20823014419396513	0.1866377147713935	0.20823014419396513			-0.7967298526444839	0.07852284379371231	-0.7967298526444839	0.07852284379371231		
high_vs_95low	5E94	auto	1	42	-0.7341288770546568	0.14192031717131293	-0.7926559653653238	0.08461069796245652	-0.6756017887439897	0.16209750670814124	0.03753248984507306	0.29229035447743307	0.13671491632733412	0.2394000141665585	-0.06087133063219441	0.30643788396714294	-0.763349056692557	0.1190237055605235	-0.8163159018696081	0.06775948790849892	-0.7103822115155058	0.13465762218168026
