,ag,test type,repl,loss,acc,recall,prec,f1
59,3RAJ,closed,7,0.2602832317352295,0.8985300122498979,0.9165986394557823,0.8847012475377545,0.9003675242231874
60,5E94,open,5,0.1391897350549698,0.9619727891156462,0.925578231292517,0.9982391782831989,0.9605365337098483
61,5E94,closed,5,0.3038294017314911,0.888394584139265,0.925578231292517,0.851759108551396,0.8871356849449045
62,5E94,open,9,0.150541290640831,0.9545578231292517,0.9110204081632653,0.9979135618479881,0.9524893314366999
63,5E94,closed,9,0.3090158998966217,0.883043197936815,0.9110204081632653,0.8523421588594705,0.8807049848743919
64,5E94,open,7,0.16565805673599243,0.9480272108843537,0.8976870748299319,0.9981845688350983,0.9452722063037249
65,5E94,closed,7,0.32361140847206116,0.8769825918762089,0.8976870748299319,0.8509156564353881,0.873675847457627
66,5E94,open,3,0.1564043015241623,0.9555102040816327,0.9127891156462585,0.9980660517703065,0.9535247299602048
67,5E94,closed,3,0.30949294567108154,0.8854287556415216,0.9127891156462585,0.8551943913320587,0.8830536360644949
68,5E94,open,1,0.15200088918209076,0.9567346938775511,0.9151020408163265,0.9982190560997328,0.9548551959114139
69,5E94,closed,1,0.3098468482494354,0.8843971631205674,0.9151020408163265,0.851931602279924,0.8823876680878977
70,5E94,open,10,0.13603070378303528,0.9635374149659864,0.9291156462585034,0.9978082992402104,0.962237565168381
71,5E94,closed,10,0.3034348785877228,0.8886524822695036,0.9291156462585034,0.8499066583696329,0.8877478063048424
72,5E94,open,4,0.1478932946920395,0.9602721088435374,0.9220408163265306,0.9983794932233353,0.958692884424954
73,5E94,closed,4,0.303825706243515,0.8889748549323018,0.9220408163265306,0.8550340651021953,0.887274155538099
74,5E94,open,8,0.14076778292655945,0.9604081632653061,0.9225850340136055,0.998086546953194,0.9588518099547512
75,5E94,closed,8,0.30262306332588196,0.8880722114764668,0.9225850340136055,0.8531706089582285,0.8865211138710942
76,5E94,open,6,0.1483132392168045,0.9585714285714285,0.9189115646258503,0.9980789123688488,0.9568605227739605
77,5E94,closed,6,0.3065864145755768,0.8859445519019987,0.9189115646258503,0.8520247256212943,0.8842050140734437
78,5E94,open,2,0.150409534573555,0.9554421768707483,0.9129251700680272,0.9977695167286246,0.9534635879218473
79,5E94,closed,2,0.30809107422828674,0.8835589941972921,0.9129251700680272,0.8519553072625698,0.8813871010114278
80,1H0D,open,6,1.040947675704956,0.6736054421768708,0.9481632653061225,0.6120674512559283,0.7439154568744663
81,1H0D,closed,6,0.17884184420108795,0.9310602967197495,0.9481632653061225,0.9168530456518879,0.9322453347602168
82,1H0D,open,4,1.08234703540802,0.657891156462585,0.9531972789115646,0.5992643914121975,0.7358857202878002
83,1H0D,closed,4,0.17926397919654846,0.9316727916156254,0.9531972789115646,0.9139055570049569,0.9331379861481087
84,1H0D,open,8,0.9207884073257446,0.6663265306122449,0.9454421768707483,0.6067405919846328,0.7391373716960059
85,1H0D,closed,8,0.196878582239151,0.9247992377841295,0.9454421768707483,0.9080099307461126,0.9263480637205892
86,1H0D,open,10,1.0020601749420166,0.6822448979591836,0.9461224489795919,0.6192893401015228,0.7485871144840949
87,1H0D,closed,10,0.17864324152469635,0.9309241867428882,0.9461224489795919,0.9182622474580747,0.9319841854854922
88,1H0D,open,2,1.0895843505859375,0.6506122448979592,0.9487074829931973,0.5943573133310603,0.7308458232889634
89,1H0D,closed,2,0.18930719792842865,0.9291547570436913,0.9487074829931973,0.9130548644755794,0.9305398011610062
90,1H0D,open,7,1.0284152030944824,0.6712925170068027,0.9507482993197279,0.6098795601326584,0.7430880476393025
91,1H0D,closed,7,0.1767069697380066,0.933714441268545,0.9507482993197279,0.9194736842105263,0.9348494983277592
92,1H0D,open,5,0.8541818857192993,0.7076190476190476,0.9361904761904762,0.642483660130719,0.7620155038759691
93,1H0D,closed,5,0.1858508288860321,0.9290867020552607,0.9361904761904762,0.9231285215991414,0.929613617941097
94,1H0D,open,9,0.9067810773849487,0.6879591836734694,0.9482993197278912,0.623602039903373,0.7524153937496626
95,1H0D,closed,9,0.180391326546669,0.9311964066966109,0.9482993197278912,0.9169846072885147,0.9323791050765835
96,1H0D,open,1,1.0168792009353638,0.6750340136054421,0.9463945578231292,0.613457976893906,0.7443950987211728
97,1H0D,closed,1,0.18079909682273865,0.9313325166734722,0.9463945578231292,0.9187689869237882,0.932377186515649
98,1H0D,open,3,0.94855797290802,0.689795918367347,0.9497959183673469,0.6248657357679914,0.7538062844185294
99,1H0D,closed,3,0.17935757339000702,0.9330338913842384,0.9497959183673469,0.9190363349131122,0.9341629867523082
100,1WEJ,open,5,0.42217200994491577,0.8355102040816327,0.9127891156462585,0.7905962762196559,0.8473099267491792
101,1WEJ,closed,5,0.20309388637542725,0.9215325983394583,0.9127891156462585,0.9290956931172968,0.9208702216731864
102,1WEJ,open,9,0.3849159777164459,0.8465986394557823,0.9225850340136055,0.8008739813393173,0.8574318770942656
103,1WEJ,closed,9,0.18785420060157776,0.9273853273444943,0.9225850340136055,0.9315840087924165,0.9270626837104382
104,1WEJ,open,7,0.38823065161705017,0.8474149659863945,0.9213605442176871,0.8026549721464976,0.8579210743016407
105,1WEJ,closed,7,0.189799964427948,0.9286783721246767,0.9213605442176871,0.9351008008837338,0.9281798245614036
106,1WEJ,open,3,0.37166520953178406,0.853265306122449,0.9257142857142857,0.8085561497326204,0.8631779257849667
107,1WEJ,closed,3,0.18435736000537872,0.9285422621478154,0.9257142857142857,0.9310344827586207,0.9283667621776505
108,1WEJ,open,1,0.3915535509586334,0.8428571428571429,0.9194557823129251,0.7973100519112789,0.8540376595475799
109,1WEJ,closed,1,0.19679635763168335,0.9232339730502246,0.9194557823129251,0.926514943789416,0.9229718656104889
110,1WEJ,open,4,0.3577880561351776,0.8523809523809524,0.9323809523809524,0.8037766830870279,0.86331569664903
111,1WEJ,closed,4,0.18663707375526428,0.9285422621478154,0.9323809523809524,0.9253308128544423,0.928842504743833
112,1WEJ,open,8,0.39142751693725586,0.8423129251700681,0.917687074829932,0.797469851028612,0.8533653846153846
113,1WEJ,closed,8,0.19304406642913818,0.9224173131890567,0.917687074829932,0.926510989010989,0.922077922077922
114,1WEJ,open,10,0.36288565397262573,0.8580272108843537,0.9308843537414966,0.812492578078613,0.8676685054847505
115,1WEJ,closed,10,0.18199807405471802,0.9326255614536546,0.9308843537414966,0.934188967777171,0.9325337331334334
116,1WEJ,open,6,0.3672099709510803,0.8519047619047619,0.9250340136054421,0.8070029673590504,0.8619968304278921
117,1WEJ,closed,6,0.18950124084949493,0.9269089424254798,0.9250340136054421,0.9285714285714286,0.9267993456924756
118,1WEJ,open,2,0.39352548122406006,0.8476190476190476,0.9257142857142857,0.800658978583196,0.8586572438162543
119,1WEJ,closed,2,0.19039127230644226,0.9284742071593848,0.9257142857142857,0.9309071008345875,0.9283034313391091
120,1ADQ,open,3,0.5593463778495789,0.7600680272108844,0.9043537414965986,0.701826628655897,0.7903216217822959
121,1ADQ,closed,3,0.2540608048439026,0.8996188920647884,0.9043537414965986,0.8959428494406254,0.9001286478434559
122,1ADQ,open,1,0.46535801887512207,0.7938775510204081,0.9044897959183673,0.7406417112299465,0.8144064682102169
123,1ADQ,closed,1,0.25876954197883606,0.8986661222267592,0.9044897959183673,0.8941492938802958,0.899289820764288
124,1ADQ,open,5,0.4789721369743347,0.7933333333333333,0.9002721088435374,0.7416498542927594,0.8132989183874139
125,1ADQ,closed,5,0.25578439235687256,0.899686947053219,0.9002721088435374,0.8992932862190812,0.8997824313298884
126,1ADQ,open,9,0.583474338054657,0.7477551020408163,0.8985034013605442,0.6903616976792808,0.7807992433199338
127,1ADQ,closed,9,0.25801414251327515,0.8966925275622704,0.8985034013605442,0.8953362255965293,0.8969170175200325
128,1ADQ,open,7,0.5583673715591431,0.7453741496598639,0.9046258503401361,0.6861005056237747,0.780353265653424
129,1ADQ,closed,7,0.28422054648399353,0.8854634544712128,0.9046258503401361,0.8713143755733194,0.8876576997530206
130,1ADQ,open,2,0.4717509150505066,0.7908163265306123,0.8951020408163265,0.7406281661600811,0.8105710589539826
131,1ADQ,closed,2,0.26247820258140564,0.8962161426432558,0.8951020408163265,0.8971771444156552,0.8961383913369203
132,1ADQ,open,10,0.5109152793884277,0.773061224489796,0.9069387755102041,0.7153895685769478,0.7998560115190785
133,1ADQ,closed,10,0.2600616216659546,0.8954675377705186,0.9069387755102041,0.8866719872306464,0.8966908797417271
134,1ADQ,open,4,0.514985203742981,0.7776190476190477,0.9118367346938776,0.7188673173871072,0.8039345048881426
135,1ADQ,closed,4,0.25076600909233093,0.899686947053219,0.9118367346938776,0.8902763018065888,0.9009275440247345
136,1ADQ,open,8,0.47070860862731934,0.7995918367346939,0.9099319727891156,0.7454302273740526,0.8195074133071928
137,1ADQ,closed,8,0.24952566623687744,0.9031577514631822,0.9099319727891156,0.8978386360585313,0.9038448543820528
138,1ADQ,open,6,0.5308718085289001,0.7640136054421769,0.9068027210884354,0.7053656471584294,0.7934996130722067
139,1ADQ,closed,6,0.25913646817207336,0.8972369674697155,0.9068027210884354,0.8898531375166889,0.8982479784366578
140,1FBI,open,10,0.12829028069972992,0.954625850340136,0.9753741496598639,0.9365120836054867,0.9555481506164613
141,1FBI,closed,10,0.10256145894527435,0.9653600108887982,0.9753741496598639,0.9562491663331999,0.9657169798612514
142,1FBI,open,2,0.132896289229393,0.9525170068027211,0.9680272108843537,0.9389020849828451,0.9532422293676313
143,1FBI,closed,2,0.10849744081497192,0.9622294814209882,0.9680272108843537,0.956960322797579,0.9624619546838012
144,1FBI,open,6,0.1339099109172821,0.9514285714285714,0.9738775510204082,0.93203125,0.9524950099800399
145,1FBI,closed,6,0.10130535066127777,0.965972505784674,0.9738775510204082,0.9587463166354139,0.9662526997840173
146,1FBI,open,4,0.1290944218635559,0.953469387755102,0.9729251700680273,0.9364850707176532,0.9543574002402241
147,1FBI,closed,4,0.10305874794721603,0.964407241050769,0.9729251700680273,0.9566555183946488,0.9647217537942664
148,1FBI,open,8,0.1417907029390335,0.9472108843537415,0.977687074829932,0.9215183380353937,0.9487721151307104
149,1FBI,closed,8,0.10132015496492386,0.9652239009119369,0.977687074829932,0.9539360148679145,0.9656655244238392
150,1FBI,open,1,0.15470458567142487,0.9429931972789115,0.9749659863945578,0.9163682864450128,0.9447593935398814
151,1FBI,closed,1,0.10616851598024368,0.9642711310739077,0.9749659863945578,0.954575729319302,0.9646631217607862
152,1FBI,open,3,0.12965640425682068,0.9531292517006803,0.9670748299319728,0.9408338848444738,0.9537739013753774
153,1FBI,closed,3,0.10814528912305832,0.9624336463862802,0.9670748299319728,0.9582097600431383,0.9626218851570965
154,1FBI,open,7,0.12941955029964447,0.9528571428571428,0.9756462585034014,0.9331164606376057,0.9539075490522115
155,1FBI,closed,7,0.10075206309556961,0.965972505784674,0.9756462585034014,0.957154297917779,0.9663118178143107
156,1FBI,open,5,0.199513778090477,0.924625850340136,0.9768707482993197,0.8844542990884454,0.9283682441168865
157,1FBI,closed,5,0.11853088438510895,0.9586906220225943,0.9768707482993197,0.9426283313640541,0.959444110376161
158,1FBI,open,9,0.20752209424972534,0.9191836734693878,0.9749659863945578,0.8771113831089351,0.9234536082474227
159,1FBI,closed,9,0.12102936953306198,0.9565809173812441,0.9749659863945578,0.9404199475065617,0.9573814295257181
160,2YPV,open,8,0.667434573173523,0.758639455782313,0.9306122448979591,0.6924478639400689,0.7940561876015788
161,2YPV,closed,8,0.18203046917915344,0.929222812032122,0.9306122448979591,0.9280868385345997,0.9293478260869565
162,2YPV,open,4,0.6606130599975586,0.7648299319727891,0.9304761904761905,0.6989269289729177,0.7982491975488766
163,2YPV,closed,4,0.18065844476222992,0.930379746835443,0.9304761904761905,0.9303496122976466,0.9304128970818312
164,2YPV,open,6,0.6651390790939331,0.7628571428571429,0.9254421768707483,0.6983572895277207,0.7960210649502633
165,2YPV,closed,6,0.18518295884132385,0.9278617122635089,0.9254421768707483,0.9299972655181843,0.9277141298417894
166,2YPV,open,2,0.6449276208877563,0.7593877551020408,0.9338775510204081,0.6922844175491679,0.7951346655082536
167,2YPV,closed,2,0.1817314773797989,0.9296311419627059,0.9338775510204081,0.9260658391797085,0.9299552906110283
168,2YPV,open,9,0.6790643930435181,0.7601360544217687,0.9287074829931973,0.6945461945461946,0.7947374548841543
169,2YPV,closed,9,0.18405959010124207,0.9298353069279979,0.9287074829931973,0.9308604936588026,0.9297827419464687
170,2YPV,open,5,0.6700900197029114,0.7595918367346939,0.9274829931972789,0.6943369321654105,0.7941519105312208
171,2YPV,closed,5,0.18562152981758118,0.9282700421940928,0.9274829931972789,0.9289997274461707,0.9282407407407408
172,2YPV,open,10,0.6723852157592773,0.76,0.9292517006802721,0.6942467981297011,0.7947405166395158
173,2YPV,closed,10,0.18510623276233673,0.9291547570436913,0.9292517006802721,0.9291252890763162,0.9291884905788722
174,2YPV,open,7,0.6849783658981323,0.7582312925170068,0.9322448979591836,0.6915623738393217,0.7940665198748406
175,2YPV,closed,7,0.182331845164299,0.9298353069279979,0.9322448979591836,0.9278266756939743,0.9300305395317272
176,2YPV,open,3,0.6443648338317871,0.7685034013605442,0.9317006802721088,0.7024310185660068,0.8009825135972864
177,2YPV,closed,3,0.1828782707452774,0.9296991969511366,0.9317006802721088,0.9280390296788182,0.9298662502545997
178,2YPV,open,1,0.6588067412376404,0.7650340136054422,0.9295238095238095,0.6994266994266994,0.7982240915994859
179,2YPV,closed,1,0.18178577721118927,0.9314005716619028,0.9295238095238095,0.9330783938814532,0.9312977099236642
180,1OB1,open,10,0.2893061637878418,0.8863945578231293,0.9530612244897959,0.84093637454982,0.8934948979591838
181,1OB1,closed,10,0.182904914021492,0.9341908261875596,0.9530612244897959,0.9184476202963158,0.9354343326433865
182,1OB1,open,1,0.20666594803333282,0.9225850340136055,0.9579591836734694,0.8946632782719187,0.9252299605781866
183,1OB1,closed,1,0.17020396888256073,0.9389546753777052,0.9579591836734694,0.9229256783326779,0.9401161626276787
184,1OB1,open,3,0.24790504574775696,0.9080272108843538,0.9585034013605442,0.870612951062778,0.9124465742779433
185,1OB1,closed,3,0.1642720103263855,0.943106029671975,0.9585034013605442,0.9299102428722281,0.943990352405199
186,1OB1,open,7,0.20885378122329712,0.9202721088435374,0.9560544217687075,0.8922041645505333,0.9230264022067517
187,1OB1,closed,7,0.16755250096321106,0.9399074452157343,0.9560544217687075,0.92618953473046,0.940885050545625
188,1OB1,open,9,0.21659910678863525,0.9207482993197279,0.9567346938775511,0.8924990481025511,0.9235012147875763
189,1OB1,closed,9,0.16880221664905548,0.9398393902273037,0.9567346938775511,0.9255067122927086,0.940861653732941
190,1OB1,open,5,0.2847704589366913,0.8863265306122449,0.9522448979591837,0.8413270825820411,0.8933563086348842
191,1OB1,closed,5,0.1903747320175171,0.9301075268817204,0.9522448979591837,0.9119218241042345,0.9316472545757072
192,1OB1,open,2,0.18543827533721924,0.9322448979591836,0.9492517006802721,0.9180263157894737,0.9333779264214047
193,1OB1,closed,2,0.16827401518821716,0.9388866203892745,0.9492517006802721,0.930018661690216,0.9395367627255587
194,1OB1,open,6,0.23817431926727295,0.9087074829931973,0.9585034013605442,0.8716901756990844,0.9130378434421981
195,1OB1,closed,6,0.17119230329990387,0.9381380155165374,0.9585034013605442,0.9210354294679043,0.9393959597306487
196,1OB1,open,8,0.26081135869026184,0.9,0.9549659863945579,0.8603824466781074,0.9052102140830539
197,1OB1,closed,8,0.16757865250110626,0.9403838301347489,0.9549659863945579,0.9279481755684823,0.9412632425908543
198,1OB1,open,4,0.22806255519390106,0.9151700680272109,0.9572789115646259,0.8829213201154473,0.9185978197010248
199,1OB1,closed,4,0.17179185152053833,0.9394991152851504,0.9572789115646259,0.9244514518460123,0.9405788383129469
