,ag,test type,trained on,repl,loss,acc,recall,prec,f1
39,5E94,looser,95low,10,1.0858815908432007,0.6352380952380953,0.9975510204081632,0.5784159040706848,0.732248077499251
40,1H0D,looser,95low,4,0.7720757126808167,0.6842857142857143,0.9885714285714285,0.6145648312611013,0.7579408543263965
41,1H0D,looser,95low,8,0.8070263862609863,0.6701360544217687,0.9899319727891156,0.6037673222139242,0.7500644296685738
42,1H0D,looser,95low,6,0.8356186747550964,0.6636734693877551,0.9889795918367347,0.5991592482690405,0.7462272867262087
43,1H0D,looser,95low,2,0.796357274055481,0.6815646258503402,0.9882993197278912,0.6125305675014757,0.7563121453485345
44,1H0D,looser,95low,5,0.8042342066764832,0.6718367346938775,0.9897959183673469,0.6050399201596807,0.7510065035614741
45,1H0D,looser,95low,9,0.8046871423721313,0.6712925170068027,0.9892517006802721,0.604707252162342,0.7505935790234335
46,1H0D,looser,95low,10,0.7984517216682434,0.6755102040816326,0.991156462585034,0.6075896580483736,0.7533609100310238
47,1H0D,looser,95low,7,0.7767149209976196,0.6836734693877551,0.9878911564625851,0.6141938758247335,0.7574587940746922
48,1H0D,looser,95low,3,0.7780190706253052,0.6804761904761905,0.9872108843537415,0.6118559743654608,0.7554792024571815
49,1H0D,looser,95low,1,0.8053534030914307,0.6737414965986395,0.9891156462585035,0.606540964458535,0.7519652461729417
50,1WEJ,looser,95low,7,0.882979691028595,0.6601360544217687,0.9926530612244898,0.5961758457264259,0.7449458852358588
51,1WEJ,looser,95low,5,0.8974276185035706,0.6540136054421769,0.9927891156462585,0.591808596918086,0.7415650406504065
52,1WEJ,looser,95low,9,0.9823749661445618,0.656530612244898,0.9897959183673469,0.5939260347783493,0.7423848155518139
53,1WEJ,looser,95low,1,0.8750138282775879,0.6621768707482993,0.992108843537415,0.5977049180327869,0.7459846547314579
54,1WEJ,looser,95low,3,0.8868629932403564,0.6662585034013605,0.9919727891156462,0.6006755643433844,0.7482553366174056
55,1WEJ,looser,95low,6,0.9124528169631958,0.6593197278911564,0.9915646258503401,0.5957168546673206,0.7442810457516339
56,1WEJ,looser,95low,4,0.8793436884880066,0.6587074829931973,0.9940136054421769,0.5949995928007167,0.7444087829232259
57,1WEJ,looser,95low,8,0.8989125490188599,0.6549659863945578,0.9926530612244898,0.5924963456228682,0.74206672091131
58,1WEJ,looser,95low,10,0.9455265998840332,0.6585714285714286,0.990204081632653,0.5953374233128834,0.7436015325670497
59,1WEJ,looser,95low,2,0.8974102735519409,0.6591836734693878,0.992108843537415,0.5955570075138844,0.7443094824946412
60,1ADQ,looser,95low,7,1.1811426877975464,0.6278911564625851,0.9892517006802721,0.5742378771126204,0.7266640015990405
61,1ADQ,looser,95low,5,1.1643645763397217,0.6374149659863946,0.9893877551020408,0.5806451612903226,0.7318104055549964
62,1ADQ,looser,95low,9,1.150942325592041,0.6273469387755102,0.9885714285714285,0.5739336492890995,0.7262368815592204
63,1ADQ,looser,95low,1,1.2735494375228882,0.6365986394557823,0.9823129251700681,0.5807593307593307,0.72995652613487
64,1ADQ,looser,95low,3,1.1834124326705933,0.6313605442176871,0.9873469387755102,0.5767305094174681,0.7281392665429188
65,1ADQ,looser,95low,6,1.1475863456726074,0.6355102040816326,0.988843537414966,0.5794005102040817,0.7306725645923393
66,1ADQ,looser,95low,4,1.0826747417449951,0.6561904761904762,0.9848979591836735,0.5942373994417994,0.7412451361867706
67,1ADQ,looser,95low,8,1.1810436248779297,0.643673469387755,0.9842176870748299,0.5854645516348332,0.7341926316857809
68,1ADQ,looser,95low,2,1.1325631141662598,0.6282312925170068,0.9880272108843537,0.5745707730041933,0.7265996297963879
69,1ADQ,looser,95low,10,1.171431541442871,0.6282312925170068,0.9900680272108844,0.5743941905438472,0.7270093411259304
70,1FBI,looser,95low,2,0.8239707350730896,0.6715646258503402,0.9960544217687075,0.6040429042904291,0.7520287621982538
71,1FBI,looser,95low,6,0.8657076358795166,0.671156462585034,0.9941496598639455,0.6039841296081997,0.7514397367338543
72,1FBI,looser,95low,8,0.8540853261947632,0.6641496598639456,0.9959183673469387,0.5986750633843134,0.747816315063595
73,1FBI,looser,95low,4,0.82528156042099,0.6652380952380952,0.9964625850340136,0.5993943857926181,0.7485308395932343
