,ag,test type,trained on,repl,loss,acc,recall,prec,f1
75,2YPV,looser,95low,7,0.9433821439743042,0.7446258503401361,0.993061224489796,0.6634248318487548,0.7954446381865736
76,2YPV,looser,95low,6,0.8216288089752197,0.7612244897959184,0.9914285714285714,0.6788708775852431,0.8059057730590578
77,2YPV,looser,95low,2,0.8772493600845337,0.7485034013605442,0.9938775510204082,0.6666970886191476,0.7980553886491506
78,2YPV,looser,95low,5,0.8922211527824402,0.7568027210884354,0.9946938775510205,0.6740112473494976,0.8035390448975106
79,2YPV,looser,95low,1,0.8979970812797546,0.751360544217687,0.9927891156462585,0.6695109643086522,0.7997150528796099
80,2YPV,looser,95low,4,0.8995998501777649,0.7476190476190476,0.993061224489796,0.6660887023179413,0.7973563469521521
81,1OB1,looser,95low,4,1.180062174797058,0.7234013605442177,0.9945578231292517,0.64484827099506,0.7824039387776947
82,1OB1,looser,95low,5,1.411024808883667,0.689795918367347,0.9974149659863946,0.6175033692722371,0.7627718239517218
83,1OB1,looser,95low,1,1.1801856756210327,0.7333333333333333,0.9933333333333333,0.6535087719298246,0.7883597883597884
84,1OB1,looser,95low,6,1.11176335811615,0.7371428571428571,0.9914285714285714,0.6571969696969697,0.7904328018223234
85,1OB1,looser,95low,2,1.2366935014724731,0.7180272108843537,0.9952380952380953,0.6402625820568928,0.7792276964047936
86,1OB1,looser,95low,3,1.1912956237792969,0.7253061224489796,0.9961904761904762,0.6461348393928698,0.7838561181886308
87,1OB1,looser,95low,7,1.1505053043365479,0.7084353741496598,0.9854421768707483,0.6341271230957801,0.7716812273598979
88,1OB1,looser,95low,8,1.1125855445861816,0.7282993197278912,0.9922448979591837,0.6494211932324132,0.7850376749192681
89,1OB1,looser,95low,9,1.2740689516067505,0.7108843537414966,0.9942857142857143,0.6345953456061132,0.77472702215626
0,3VRL,1 vs all,95low,4,0.4863670766353607,0.8778412957669797,0.99578231292517,0.8057910382032368,0.8907685754274935
1,3VRL,1 vs all,95low,5,0.6128233671188354,0.8868245542398258,0.9965986394557823,0.8172486890550039,0.8980567645436156
2,3VRL,1 vs all,95low,1,0.5028311610221863,0.8855315094596434,0.9961904761904762,0.8157308377896613,0.896974151659929
3,3VRL,1 vs all,95low,8,0.5569855570793152,0.8666802776643528,0.9971428571428571,0.790870831984461,0.8821086838779562
4,3VRL,1 vs all,95low,9,0.564786970615387,0.8608275486593168,0.9970068027210884,0.7836595016575767,0.8775522423806958
5,3VRL,1 vs all,95low,6,0.6130097508430481,0.871920511773513,0.9971428571428571,0.7974972796517954,0.8862152357920193
6,3VRL,1 vs all,95low,2,0.43242236971855164,0.896964747515993,0.9951020408163266,0.8318926296633303,0.9062074092429687
7,3VRL,1 vs all,95low,3,0.5134357810020447,0.8690622022594257,0.9971428571428571,0.7938691507798961,0.8839705704981304
8,3VRL,1 vs all,95low,7,0.493960440158844,0.8785899006397169,0.9959183673469387,0.8067004628609213,0.8913784705309303
9,1NSN,1 vs all,95low,5,0.8358396291732788,0.7880087110385191,0.985578231292517,0.7065249195357456,0.8230415270124409
10,1NSN,1 vs all,95low,1,0.8353133797645569,0.7952905948005989,0.984625850340136,0.7142716146861429,0.8279373069442856
11,1NSN,1 vs all,95low,4,0.8405460715293884,0.7767115829590309,0.9823129251700681,0.6961720181274709,0.8148524349641669
12,1NSN,1 vs all,95low,9,0.7093024253845215,0.7798421124268409,0.9835374149659863,0.6989268104031712,0.8171593285480132
13,1NSN,1 vs all,95low,8,0.76376873254776,0.808765482509868,0.9806802721088436,0.7298501417577967,0.8368744920469058
14,1NSN,1 vs all,95low,3,0.8396135568618774,0.7798421124268409,0.9877551020408163,0.6977414704469005,0.8177978034356519
15,1NSN,1 vs all,95low,7,0.8448534607887268,0.7654825098679733,0.9814965986394558,0.685480805777271,0.8072059975383238
16,1NSN,1 vs all,95low,6,0.7428536415100098,0.7910711855178985,0.9806802721088436,0.7111286503551697,0.8244309733501087
17,1NSN,1 vs all,95low,2,0.8424916863441467,0.7740574384102354,0.9817687074829932,0.6937127475485484,0.8129788192879676
18,3RAJ,1 vs all,95low,7,1.3972491025924683,0.7172995780590717,0.9968707482993198,0.6394658753709199,0.7791365376435561
19,3RAJ,1 vs all,95low,3,1.3130520582199097,0.7278481012658228,0.9952380952380953,0.6485504034045572,0.7853346932202481
20,3RAJ,1 vs all,95low,2,1.3712704181671143,0.7249217367633047,0.9946938775510205,0.6461905603676861,0.7834333476210888
21,3RAJ,1 vs all,95low,6,1.386799931526184,0.7194092827004219,0.9965986394557823,0.6412501094283464,0.7803760720183242
22,3RAJ,1 vs all,95low,9,2.167886972427368,0.7164829181979039,0.9972789115646259,0.6387242941791565,0.7787102942738765
23,3RAJ,1 vs all,95low,8,1.4786075353622437,0.7112426840887437,0.9965986394557823,0.6345837303993762,0.7754194675276558
24,3RAJ,1 vs all,95low,1,1.9262049198150635,0.7352660950047638,0.9953741496598639,0.6548514142499104,0.7899794838570349
25,3RAJ,1 vs all,95low,5,1.3967442512512207,0.7379882945419899,0.9974149659863946,0.6567819387206594,0.7920267934312878
26,3RAJ,1 vs all,95low,4,1.4361075162887573,0.7219953722607867,0.9963265306122449,0.6434408224233371,0.7819123378356734
27,5E94,1 vs all,95low,5,1.3278948068618774,0.74822695035461,0.996734693877551,0.6536985812438655,0.7895672791938353
28,5E94,1 vs all,95low,1,1.2972159385681152,0.7473243068987749,0.997687074829932,0.6526924788607031,0.7891310196394942
29,5E94,1 vs all,95low,4,1.462670922279358,0.7416505480335267,0.9979591836734694,0.6475677584532533,0.7854580500080314
30,5E94,1 vs all,95low,9,1.784481167793274,0.7495809155383624,0.9978231292517007,0.6547045170505267,0.790642518326865
31,5E94,1 vs all,95low,8,1.492662787437439,0.7493230174081238,0.9972789115646259,0.6545811752098589,0.7903817123139961
32,5E94,1 vs all,95low,3,1.1572067737579346,0.7620245003223727,0.9965986394557823,0.6664543717587117,0.7987568834850881
33,5E94,1 vs all,95low,7,1.6017141342163086,0.7620889748549323,0.9955102040816326,0.666757791142701,0.7986247544204321
34,5E94,1 vs all,95low,6,1.1548722982406616,0.7574468085106383,0.9964625850340136,0.6622061482820977,0.79565453557849
35,5E94,1 vs all,95low,2,1.0876537561416626,0.7706640876853643,0.99578231292517,0.6748732134624251,0.8045067326188514
36,1H0D,1 vs all,95low,8,0.8253889679908752,0.8043419082618756,0.986938775510204,0.7230140536230439,0.83460852557096
37,1H0D,1 vs all,95low,9,0.8558524250984192,0.8061113379610726,0.9853061224489796,0.7254332365020535,0.8356314544510471
38,1H0D,1 vs all,95low,2,0.9845852255821228,0.7873962161426432,0.9840816326530613,0.70634765625,0.8223990903922683
39,1H0D,1 vs all,95low,6,0.8733310699462891,0.7635089152034844,0.9882993197278912,0.6818736506148503,0.8069766150086097
40,1H0D,1 vs all,95low,7,0.7500935196876526,0.7975364094188104,0.9854421768707483,0.7163485313025418,0.8296202966611306
41,1H0D,1 vs all,95low,3,0.796958327293396,0.7980808493262556,0.9876190476190476,0.7162308830784411,0.830311695739205
42,1H0D,1 vs all,95low,4,0.8579819202423096,0.7982169593031169,0.9872108843537415,0.7165004443566703,0.8303484579733363
43,1H0D,1 vs all,95low,1,0.8218327760696411,0.780999047230162,0.9866666666666667,0.6991901272657154,0.8184177858029568
44,1H0D,1 vs all,95low,5,0.777129054069519,0.7929767251939567,0.9850340136054422,0.711757766417617,0.8263896815432028
45,1WEJ,1 vs all,95low,1,1.005794882774353,0.779025452565673,0.9945578231292517,0.6950651326423886,0.8182683158896289
46,1WEJ,1 vs all,95low,5,0.9717108011245728,0.759493670886076,0.9922448979591837,0.677158774373259,0.8049668874172186
47,1WEJ,1 vs all,95low,4,0.9703184366226196,0.7620117054580101,0.9936054421768707,0.679159304380173,0.8068275976357511
48,1WEJ,1 vs all,95low,9,0.8492578864097595,0.7863753913161835,0.9917006802721089,0.7030963634609819,0.8228255347970875
49,1WEJ,1 vs all,95low,8,0.9294545650482178,0.7788212876003812,0.9906122448979592,0.6959472376218696,0.8175387379294856
50,1WEJ,1 vs all,95low,7,0.8531739711761475,0.7829045869062202,0.9927891156462585,0.6993482844546675,0.8206252811515969
51,1WEJ,1 vs all,95low,3,0.8981707096099854,0.7766435279706002,0.992108843537415,0.693419551160137,0.8162991156386432
52,1WEJ,1 vs all,95low,2,1.1211971044540405,0.7805226623111474,0.9941496598639455,0.6966345695490513,0.8192163237849655
53,1WEJ,1 vs all,95low,6,0.8889086842536926,0.7771879678780454,0.9915646258503401,0.6940952380952381,0.8165826330532213
54,1ADQ,1 vs all,95low,5,1.3698757886886597,0.6860623383694024,0.9810884353741497,0.6171159606332906,0.7576569477278697
55,1ADQ,1 vs all,95low,1,1.3680387735366821,0.695930311691847,0.9824489795918367,0.6246539792387543,0.7637228979375991
56,1ADQ,1 vs all,95low,4,1.404280185699463,0.69416088199265,0.9851700680272109,0.6228281438155857,0.7631745362563238
57,1ADQ,1 vs all,95low,3,1.4102147817611694,0.6862665033346944,0.9834013605442177,0.6169341072038238,0.7582083289625511
58,1ADQ,1 vs all,95low,7,1.4592241048812866,0.694569211923234,0.9844897959183674,0.6232558139534884,0.7632911392405064
59,1ADQ,1 vs all,95low,6,1.4351725578308105,0.6881039880223221,0.9838095238095238,0.6182984181274048,0.7593594119191388
60,1ADQ,1 vs all,95low,2,1.4654895067214966,0.6993330611133796,0.9889795918367347,0.6263139755298983,0.766933952310614
61,1ADQ,1 vs all,95low,9,1.3535841703414917,0.6883081529876139,0.9859863945578231,0.6181337427499147,0.7598825626507288
62,1ADQ,1 vs all,95low,8,1.4363254308700562,0.6981761263100585,0.9828571428571429,0.6263764848695049,0.7651326590054547
63,1FBI,1 vs all,95low,6,0.4377235770225525,0.8883217639853002,0.994421768707483,0.8204063306768437,0.8990712835967771
64,1FBI,1 vs all,95low,2,0.5423864722251892,0.879746835443038,0.9960544217687075,0.8081465945468594,0.892315192881955
65,1FBI,1 vs all,95low,3,0.46029210090637207,0.8857356744249354,0.99578231292517,0.8162150105944017,0.8971011828154685
66,1FBI,1 vs all,95low,7,0.38888558745384216,0.9111201851095685,0.9971428571428571,0.8508242396099374,0.9181909295915811
67,1FBI,1 vs all,95low,8,0.5025325417518616,0.8913161834762489,0.9951020408163266,0.824112676056338,0.9015716486902928
68,1FBI,1 vs all,95low,9,0.4844444990158081,0.884034299714169,0.9951020408163266,0.8142952571810287,0.8956649522409993
69,1FBI,1 vs all,95low,4,0.5661690831184387,0.8625969783585137,0.993061224489796,0.7876335383619294,0.8784979238129625
70,1FBI,1 vs all,95low,5,0.47379475831985474,0.8932217231523071,0.9955102040816326,0.8264994916977296,0.9031660803554897
71,1FBI,1 vs all,95low,1,0.4438939690589905,0.8884578739621615,0.9952380952380953,0.8201592106738423,0.8992562542258283
72,2YPV,1 vs all,95low,9,0.8997676968574524,0.7763032530284469,0.9949659863945578,0.6923222569345829,0.8165019818009267
73,2YPV,1 vs all,95low,8,1.070406198501587,0.766911664625017,0.9882993197278912,0.685089125719136,0.8092240851111234
74,2YPV,1 vs all,95low,3,0.8586310148239136,0.776099088063155,0.9934693877551021,0.69252655538695,0.8161394880965687
75,2YPV,1 vs all,95low,7,0.872930645942688,0.7882809309922417,0.993061224489796,0.7046046915725456,0.8243266135863121
76,2YPV,1 vs all,95low,6,0.7867107391357422,0.7899142507145773,0.9914285714285714,0.7067209775967414,0.8252080856123664
77,2YPV,1 vs all,95low,2,0.8871768712997437,0.7781407377160746,0.9938775510204082,0.6943916349809885,0.8175713486289872
78,2YPV,1 vs all,95low,5,0.9520757794380188,0.7633047502381924,0.9946938775510205,0.680093023255814,0.8078453038674033
79,2YPV,1 vs all,95low,1,0.8812981247901917,0.7699741391043964,0.9927891156462585,0.6868411144578314,0.8119505953043283
80,2YPV,1 vs all,95low,4,0.9598521590232849,0.7662311147407105,0.993061224489796,0.6832350463352991,0.8095158875395109
81,1OB1,1 vs all,95low,4,0.8572432994842529,0.7997822240370219,0.9945578231292517,0.7158245201723462,0.8324792164901492
82,1OB1,1 vs all,95low,5,0.9033344984054565,0.8197903906356336,0.9974149659863946,0.7360441767068273,0.8470248411322935
83,1OB1,1 vs all,95low,1,0.8200013041496277,0.8205389955083707,0.9933333333333333,0.7382950753362322,0.8470328905388943
84,1OB1,1 vs all,95low,6,0.773910641670227,0.8157070913297945,0.9914285714285714,0.7336890857833266,0.8433051730123828
85,1OB1,1 vs all,95low,2,0.9216099977493286,0.7972641894650878,0.9952380952380953,0.7130324593040257,0.8308251462320404
86,1OB1,1 vs all,95low,3,0.8077793121337891,0.8213556553695386,0.9961904761904762,0.7381792519407199,0.8479935143899474
87,1OB1,1 vs all,95low,7,1.1699047088623047,0.7392132843337417,0.9854421768707483,0.6603756382202771,0.7908068566437384
88,1OB1,1 vs all,95low,8,0.8320684432983398,0.802504423574248,0.9922448979591837,0.7193726573288617,0.8340576395242452
89,1OB1,1 vs all,95low,9,0.9190813302993774,0.8012794337824962,0.9942857142857143,0.7174553308462596,0.833485401459854
0,3VRL,95low,95low,4,0.02334945648908615,0.9936054421768707,0.99578231292517,0.9914657274451368,0.9936193320662504
1,3VRL,95low,95low,5,0.026783514767885208,0.9944897959183674,0.9965986394557823,0.9924129521745021,0.9945013916231077
2,3VRL,95low,95low,1,0.02090705744922161,0.9943537414965986,0.9961904761904762,0.9925443947404093,0.994364093162219
3,3VRL,95low,95low,8,0.02411223016679287,0.9937414965986394,0.9971428571428571,0.9904054054054054,0.9937627118644068
4,3VRL,95low,95low,9,0.02449522726237774,0.9929931972789116,0.9970068027210884,0.9890673505196382,0.9930212073988752
5,3VRL,95low,95low,6,0.025400757789611816,0.9942176870748299,0.9971428571428571,0.9913431624509671,0.9942345519907752
6,3VRL,95low,95low,2,0.02155391499400139,0.9942857142857143,0.9951020408163266,0.993480032599837,0.9942903752039153
7,3VRL,95low,95low,3,0.023402100428938866,0.9937414965986394,0.9971428571428571,0.9904054054054054,0.9937627118644068
8,3VRL,95low,95low,7,0.02443460375070572,0.9938775510204082,0.9959183673469387,0.991869918699187,0.9938900203665988
9,1NSN,95low,95low,5,0.07236062735319138,0.9784353741496599,0.985578231292517,0.9716968477531858,0.9785883147585275
10,1NSN,95low,95low,1,0.07036355882883072,0.9783673469387755,0.984625850340136,0.972453641494222,0.9785018929150893
11,1NSN,95low,95low,4,0.07730665057897568,0.9738095238095238,0.9823129251700681,0.9658862876254181,0.9740303541315346
12,1NSN,95low,95low,9,0.0762559324502945,0.9750340136054422,0.9835374149659863,0.9670903010033445,0.9752445193929175
13,1NSN,95low,95low,8,0.06910620629787445,0.9772108843537415,0.9806802721088436,0.9739224429131198,0.9772896752762524
14,1NSN,95low,95low,3,0.07114404439926147,0.9780272108843537,0.9877551020408163,0.9689043106899773,0.9782389004918142
15,1NSN,95low,95low,7,0.08739428967237473,0.9702721088435374,0.9814965986394558,0.9599467731204259,0.970602085435587
16,1NSN,95low,95low,6,0.0776873454451561,0.9745578231292517,0.9806802721088436,0.9688172043010753,0.974712643678161
17,1NSN,95low,95low,2,0.08117888867855072,0.9729931972789115,0.9817687074829932,0.9648348709720551,0.973228134061636
18,3RAJ,95low,95low,7,0.03190726786851883,0.9915646258503401,0.9968707482993198,0.9864028002154012,0.9916091487346056
19,3RAJ,95low,95low,3,0.03265833482146263,0.9917006802721089,0.9952380952380953,0.9882464198865172,0.991729934924078
20,3RAJ,95low,95low,2,0.03476635366678238,0.9914965986394558,0.9946938775510205,0.988373664999324,0.9915236997355396
21,3RAJ,95low,95low,6,0.03244747593998909,0.9916326530612245,0.9965986394557823,0.9867977906506803,0.9916739998646179
22,3RAJ,95low,95low,9,0.041624877601861954,0.9914285714285714,0.9972789115646259,0.9857450242065626,0.9914784255376707
23,3RAJ,95low,95low,8,0.03494159132242203,0.9906122448979592,0.9965986394557823,0.9848077440172089,0.9906681092777927
24,3RAJ,95low,95low,1,0.03999316692352295,0.9920408163265306,0.9953741496598639,0.988782267874037,0.9920672587972066
25,3RAJ,95low,95low,5,0.031432632356882095,0.9926530612244898,0.9974149659863946,0.9880053908355795,0.9926878808395395
26,3RAJ,95low,95low,4,0.033229708671569824,0.9916326530612245,0.9963265306122449,0.9870602507076426,0.9916717448710136
27,5E94,95low,95low,5,0.022045593708753586,0.9940816326530613,0.996734693877551,0.9914738124238733,0.9940972928963974
28,5E94,95low,95low,1,0.02147412858903408,0.9942176870748299,0.997687074829932,0.990812052425348,0.9942376788014372
29,5E94,95low,95low,4,0.02365819551050663,0.9935374149659864,0.9979591836734694,0.9892110586648685,0.9935658652218083
30,5E94,95low,95low,9,0.02310981974005699,0.9943537414965986,0.9978231292517007,0.9909471693014458,0.9943732628296388
31,5E94,95low,95low,8,0.022956134751439095,0.9942176870748299,0.9972789115646259,0.991210277214334,0.9942353340115293
32,5E94,95low,95low,3,0.020202111452817917,0.9945578231292517,0.9965986394557823,0.9925474254742548,0.9945689069925322
33,5E94,95low,95low,7,0.023395689204335213,0.9943537414965986,0.9955102040816326,0.9932129767883806,0.9943602636406875
34,5E94,95low,95low,6,0.020737575367093086,0.9945578231292517,0.9964625850340136,0.99268094334508,0.9945681694731124
35,5E94,95low,95low,2,0.02302389033138752,0.9942857142857143,0.99578231292517,0.9928106348345089,0.9942942534981661
36,1H0D,95low,95low,8,0.06264232099056244,0.9805442176870748,0.986938775510204,0.9744760881246641,0.9806678383128296
37,1H0D,95low,95low,9,0.06549417227506638,0.980204081632653,0.9853061224489796,0.9753535353535353,0.9803045685279188
38,1H0D,95low,95low,2,0.07689320296049118,0.976530612244898,0.9840816326530613,0.9694410936871733,0.9767065019242456
39,1H0D,95low,95low,6,0.07302679866552353,0.9762585034013606,0.9882993197278912,0.965059120499535,0.9765409692814412
40,1H0D,95low,95low,7,0.06134292855858803,0.981156462585034,0.9854421768707483,0.9770673141777958,0.9812368759737181
41,1H0D,95low,95low,3,0.05951984226703644,0.9818367346938776,0.9876190476190476,0.9763281775386684,0.9819411565776124
42,1H0D,95low,95low,4,0.06386042386293411,0.98,0.9872108843537415,0.973175965665236,0.9801431851951911
43,1H0D,95low,95low,1,0.06285513937473297,0.9803401360544217,0.9866666666666667,0.9743383044471315,0.9804637328466166
44,1H0D,95low,95low,5,0.06614898890256882,0.9791156462585034,0.9850340136054422,0.9735108242570929,0.9792385203219044
45,1WEJ,95low,95low,1,0.04551715776324272,0.986938775510204,0.9945578231292517,0.9796301259715894,0.987037537132055
46,1WEJ,95low,95low,5,0.05791797116398811,0.9829931972789115,0.9922448979591837,0.9742185412770505,0.9831490967915881
47,1WEJ,95low,95low,4,0.05333970487117767,0.9845578231292517,0.9936054421768707,0.9759454764132033,0.9846962853097821
48,1WEJ,95low,95low,9,0.044289033859968185,0.9874149659863946,0.9917006802721089,0.9832726291649805,0.987468671679198
