,ag,test type,trained on,repl,loss,acc,recall,prec,f1
0,3VRL,looser,1 vs all,5,0.4044506847858429,0.8561224489795919,0.970204081632653,0.7899634430043204,0.8708554680344386
1,3VRL,looser,1 vs all,1,0.4577268362045288,0.8287074829931973,0.979047619047619,0.7527196652719665,0.8510940272028386
2,3VRL,looser,1 vs all,4,0.4081929624080658,0.8423129251700681,0.9738775510204082,0.7710038776389487,0.8606468678610076
3,3VRL,looser,1 vs all,9,0.3638381063938141,0.8627210884353741,0.9723809523809523,0.797478241463959,0.8762873957822462
4,3VRL,looser,1 vs all,8,0.3654947280883789,0.8644897959183674,0.9783673469387755,0.796875,0.8783437156467571
5,3VRL,looser,1 vs all,3,0.3758714199066162,0.8636054421768707,0.9740136054421769,0.7978379583194026,0.8771671874042762
6,3VRL,looser,1 vs all,7,0.38911429047584534,0.8607482993197278,0.9657142857142857,0.7981558529180254,0.8739764821769377
7,3VRL,looser,1 vs all,6,0.39909854531288147,0.856734693877551,0.9752380952380952,0.7883853937527496,0.8719133925313223
8,3VRL,looser,1 vs all,2,0.40603962540626526,0.8544897959183674,0.9780952380952381,0.7842260281444311,0.87049706363141
9,1NSN,looser,1 vs all,4,3.540483236312866,0.6642857142857143,0.9379591836734694,0.6061725138485887,0.7364204454414357
10,1NSN,looser,1 vs all,1,4.4956464767456055,0.6595918367346939,0.9480272108843537,0.6012079378774806,0.7357972544878564
11,1NSN,looser,1 vs all,5,3.2798984050750732,0.6631292517006803,0.940952380952381,0.6048626902221445,0.7363713798977853
12,1NSN,looser,1 vs all,2,5.821199417114258,0.6584353741496599,0.9517006802721089,0.599862790498242,0.735889748040608
13,1NSN,looser,1 vs all,6,2.665571928024292,0.6563265306122449,0.943265306122449,0.5993257261410788,0.7329527434189662
14,1NSN,looser,1 vs all,7,4.2055206298828125,0.6594557823129251,0.9440816326530612,0.6016126235477718,0.7349078585045541
15,1NSN,looser,1 vs all,3,4.080336570739746,0.6554421768707483,0.9424489795918367,0.5987552943210304,0.7322797188012052
16,1NSN,looser,1 vs all,8,2.360544204711914,0.6537414965986394,0.9453061224489796,0.5971124097628051,0.7319077214789845
17,1NSN,looser,1 vs all,9,6.478102207183838,0.6592517006802721,0.9517006802721089,0.6004807279594815,0.7363545449760514
18,3RAJ,looser,1 vs all,3,0.5921692252159119,0.7604081632653061,0.9104761904761904,0.7002930096274592,0.7916715958831185
19,3RAJ,looser,1 vs all,7,0.5955877900123596,0.7791156462585034,0.9306122448979591,0.7142111308342904,0.8081762864063331
20,3RAJ,looser,1 vs all,6,0.5402759313583374,0.8004761904761905,0.9140136054421769,0.7448719370218427,0.8208198423849961
21,3RAJ,looser,1 vs all,2,0.5357584357261658,0.7943537414965987,0.9170068027210885,0.7363705888779635,0.8168211840271465
22,3RAJ,looser,1 vs all,9,0.5207730531692505,0.7936734693877551,0.9220408163265306,0.7336797661578435,0.8171459576776994
23,3RAJ,looser,1 vs all,8,0.5667393803596497,0.7929251700680272,0.919047619047619,0.7339200347674923,0.8161169505859611
24,3RAJ,looser,1 vs all,5,0.5338447690010071,0.8057142857142857,0.9129251700680272,0.7517365001120323,0.8245269107888916
25,3RAJ,looser,1 vs all,1,0.5533861517906189,0.7884353741496599,0.9235374149659864,0.7270779777206512,0.8136162052019658
26,3RAJ,looser,1 vs all,4,0.5837423801422119,0.7826530612244897,0.9266666666666666,0.7194464983627337,0.8100136766367366
27,5E94,looser,1 vs all,4,0.346769243478775,0.8509523809523809,0.9429931972789115,0.7963920487188326,0.863514607861459
28,5E94,looser,1 vs all,1,0.34344786405563354,0.8538095238095238,0.9277551020408163,0.8082256726324523,0.8638753404700069
29,5E94,looser,1 vs all,5,0.3047583997249603,0.8759863945578231,0.9319727891156463,0.8381255352991558,0.882561360561747
30,5E94,looser,1 vs all,8,0.3333614468574524,0.8599319727891156,0.9204081632653062,0.8210947930574098,0.867919686958753
31,5E94,looser,1 vs all,9,0.3041080832481384,0.8793197278911564,0.9221768707482993,0.8493734335839599,0.8842791911285062
32,5E94,looser,1 vs all,2,0.3220581114292145,0.867482993197279,0.9357823129251701,0.8233181709360785,0.8759551706571574
33,5E94,looser,1 vs all,6,0.3959898054599762,0.8200680272108843,0.926530612244898,0.7638810992708918,0.8373808791884414
34,5E94,looser,1 vs all,7,0.3225027322769165,0.8625170068027211,0.9346938775510204,0.8167875401260254,0.8717720956792081
35,5E94,looser,1 vs all,3,0.3237256705760956,0.8694557823129252,0.9058503401360545,0.8443880786303107,0.8740400393829997
36,1H0D,looser,1 vs all,5,2.0389347076416016,0.5661904761904762,0.9387755102040817,0.5379278085288843,0.6839470684442682
37,1H0D,looser,1 vs all,1,2.8258469104766846,0.5640816326530612,0.9457142857142857,0.5363425925925925,0.684490398818316
38,1H0D,looser,1 vs all,4,2.263193130493164,0.5695238095238095,0.9402721088435374,0.539921875,0.685955334987593
39,1H0D,looser,1 vs all,3,2.2966790199279785,0.5638095238095238,0.952108843537415,0.5359166794302344,0.6858094864758918
40,1H0D,looser,1 vs all,7,2.1915175914764404,0.5710204081632653,0.9470748299319728,0.5405342444478957,0.6882539054775558
41,1H0D,looser,1 vs all,6,2.7078487873077393,0.5755782312925171,0.9425850340136055,0.543585719890153,0.6895247574023389
42,1H0D,looser,1 vs all,2,2.309854030609131,0.5647619047619048,0.9500680272108843,0.5365759950822192,0.685818110390886
43,1H0D,looser,1 vs all,9,2.378986358642578,0.5676190476190476,0.9537414965986395,0.5381544603101489,0.688064389477817
44,1H0D,looser,1 vs all,8,2.465623140335083,0.5655102040816327,0.9461224489795919,0.5371958285052144,0.6852919438285292
45,1WEJ,looser,1 vs all,8,1.695876955986023,0.6640816326530612,0.9380952380952381,0.6059940235542275,0.7363306279367792
46,1WEJ,looser,1 vs all,9,2.1566426753997803,0.6638095238095238,0.9406802721088435,0.6054290718038529,0.7367075119872136
47,1WEJ,looser,1 vs all,6,1.515337347984314,0.6793877551020409,0.9356462585034013,0.6186021408653414,0.7447880002166026
48,1WEJ,looser,1 vs all,2,1.953385591506958,0.6798639455782313,0.9338775510204081,0.6192710212919523,0.7447108603667136
49,1WEJ,looser,1 vs all,3,1.658789873123169,0.6698639455782313,0.946530612244898,0.6093544714022948,0.7414077902701551
50,1WEJ,looser,1 vs all,7,1.7494922876358032,0.6735374149659864,0.9424489795918367,0.6128461470406087,0.7427223502921781
51,1WEJ,looser,1 vs all,4,1.575779676437378,0.6768707482993197,0.933469387755102,0.6168854522567884,0.7428540493720226
52,1WEJ,looser,1 vs all,5,2.0175564289093018,0.6677551020408163,0.9417687074829932,0.608367024081561,0.7392140111063648
