,ag,test type,repl,loss,acc,recall,prec,f1
80,1H0D,open,6,0.1655217409133911,0.9357823129251701,0.8900680272108844,0.9796346211440551,0.932706016538352
81,1H0D,closed,6,0.3067037761211395,0.8766666666666667,0.8900680272108844,0.866834503776335,0.8782976438209037
82,1H0D,open,8,0.160810187458992,0.9395918367346939,0.8964625850340137,0.9810899344848124,0.9368690459263473
83,1H0D,closed,8,0.3010159730911255,0.8801360544217687,0.8964625850340137,0.8681159420289855,0.8820615796519411
84,1H0D,open,4,0.1655079573392868,0.9386394557823129,0.8964625850340137,0.9790490341753343,0.9359375
85,1H0D,closed,4,0.32022029161453247,0.8712925170068028,0.8964625850340137,0.8534974093264248,0.8744525547445255
86,1H0D,open,10,0.16041776537895203,0.9408163265306122,0.8995918367346939,0.9804270462633452,0.9382716049382717
87,1H0D,closed,10,0.30387377738952637,0.8782312925170068,0.8995918367346939,0.8627348643006263,0.8807779405887838
88,1H0D,open,2,0.15990939736366272,0.942312925170068,0.9034013605442177,0.9796400118028917,0.9399773499433748
89,1H0D,closed,2,0.30646249651908875,0.8770748299319728,0.9034013605442177,0.8582137779501099,0.8802280108702857
90,1H0D,open,7,0.16015183925628662,0.9412925170068027,0.8997278911564626,0.9813028639263985,0.9387465398537866
91,1H0D,closed,7,0.3018207252025604,0.8804761904761905,0.8997278911564626,0.8663697104677061,0.8827337649335915
92,1H0D,open,9,0.15926210582256317,0.940952380952381,0.8993197278911564,0.9810032650638172,0.9383872799545713
93,1H0D,closed,9,0.3060794174671173,0.8755102040816326,0.8993197278911564,0.8584415584415584,0.878405315614618
94,1H0D,open,5,0.16196446120738983,0.9408843537414966,0.896734693877551,0.983584539620952,0.9381538680520959
95,1H0D,closed,5,0.2962704300880432,0.8861904761904762,0.896734693877551,0.8782145236508994,0.8873779872096937
96,1H0D,open,1,0.16261038184165955,0.9404081632653061,0.896734693877551,0.9825581395348837,0.9376867264191208
97,1H0D,closed,1,0.30292147397994995,0.8806122448979592,0.896734693877551,0.8687228153420324,0.8825065274151437
98,1H0D,open,3,0.15763823688030243,0.9436734693877551,0.9048979591836734,0.9809734513274336,0.9414012738853502
99,1H0D,closed,3,0.29601094126701355,0.8842857142857142,0.9048979591836734,0.8690709525676206,0.886622675464907
100,1WEJ,open,2,0.1304035633802414,0.9581632653061225,0.9235374149659864,0.992252594649905,0.9566626735254739
101,1WEJ,closed,2,0.25668713450431824,0.9012925170068027,0.9235374149659864,0.8841995571186662,0.9034404738138018
102,1WEJ,open,10,0.13663527369499207,0.9573469387755102,0.9206802721088435,0.9935398619879606,0.9557234658569309
103,1WEJ,closed,10,0.26623672246932983,0.9023809523809524,0.9206802721088435,0.8881743010893818,0.9041352127730643
104,1WEJ,open,8,0.13347139954566956,0.9574829931972789,0.9219047619047619,0.9925296616376154,0.9559145094166608
105,1WEJ,closed,8,0.2581459879875183,0.9022448979591837,0.9219047619047619,0.8870270977876685,0.9041296951097472
106,1WEJ,open,4,0.13838233053684235,0.9570748299319728,0.9201360544217687,0.9935360658146026,0.9554284099738645
107,1WEJ,closed,4,0.26691025495529175,0.9040816326530612,0.9201360544217687,0.8915106775639335,0.9055972147830744
108,1WEJ,open,6,0.1358463317155838,0.9575510204081633,0.9216326530612244,0.9929639401934917,0.955969517358171
109,1WEJ,closed,6,0.2595515549182892,0.9055102040816326,0.9216326530612244,0.8928430209568999,0.9070094396465154
110,1WEJ,open,3,0.13142497837543488,0.9538775510204082,0.9152380952380952,0.9918902978472427,0.9520237758279083
111,1WEJ,closed,3,0.2663250267505646,0.8919047619047619,0.9152380952380952,0.8744313011828936,0.8943694741740343
112,1WEJ,open,1,0.13769598305225372,0.9561904761904761,0.9194557823129251,0.9923641703377386,0.9545197740112995
113,1WEJ,closed,1,0.25921890139579773,0.9037414965986394,0.9194557823129251,0.8914391241261047,0.905230728015538
114,1WEJ,open,9,0.13261647522449493,0.9568707482993197,0.9205442176870748,0.9926643192488263,0.9552449527036566
115,1WEJ,closed,9,0.2562316954135895,0.9030612244897959,0.9205442176870748,0.8894439332194032,0.904726883733369
116,1WEJ,open,5,0.13983368873596191,0.9556462585034013,0.917687074829932,0.9930800942285041,0.9538961957290341
117,1WEJ,closed,5,0.2639870047569275,0.9045578231292517,0.917687074829932,0.8942065491183879,0.905794668636272
118,1WEJ,open,7,0.12596271932125092,0.9614285714285714,0.9307482993197279,0.9915929844905059,0.9602077338760615
119,1WEJ,closed,7,0.25969284772872925,0.8998639455782312,0.9307482993197279,0.8766017426960533,0.9028639303154283
120,1ADQ,open,2,0.19028688967227936,0.925374149659864,0.8642176870748299,0.9846535420864982,0.9205130063038911
121,1ADQ,closed,2,0.3837815821170807,0.829047619047619,0.8642176870748299,0.8074234142621075,0.8348557534336597
122,1ADQ,open,6,0.2075457125902176,0.9136054421768708,0.8382312925170068,0.9870233899391221,0.9065626839317245
123,1ADQ,closed,6,0.38826513290405273,0.8282993197278912,0.8382312925170068,0.8219050160085379,0.8299878755220261
124,1ADQ,open,8,0.20652128756046295,0.9143537414965986,0.8398639455782313,0.986890487609912,0.9074604924660051
125,1ADQ,closed,8,0.3830847442150116,0.8320408163265306,0.8398639455782313,0.8269256530475553,0.8333445831927101
126,1ADQ,open,4,0.2174552083015442,0.9029251700680272,0.8156462585034013,0.9881325201911982,0.8936423939777893
127,1ADQ,closed,4,0.38784411549568176,0.8251700680272109,0.8156462585034013,0.8314840499306518,0.823489010989011
128,1ADQ,open,1,0.21044525504112244,0.9185034013605442,0.8480272108843537,0.9871713652201457,0.912324355971897
129,1ADQ,closed,1,0.4064866602420807,0.8183673469387756,0.8480272108843537,0.8005394297456974,0.8235993657505285
130,1ADQ,open,3,0.19101141393184662,0.9261904761904762,0.8668027210884354,0.9836343986413463,0.9215303391914371
131,1ADQ,closed,3,0.3792877793312073,0.833265306122449,0.8668027210884354,0.8123167155425219,0.8386757059171986
132,1ADQ,open,7,0.2026849240064621,0.9180272108843538,0.848843537414966,0.9851571135322912,0.9119345172842214
133,1ADQ,closed,7,0.3906685411930084,0.8287074829931973,0.848843537414966,0.8159822129217892,0.8320885569485196
134,1ADQ,open,10,0.200623020529747,0.9200680272108843,0.8493877551020408,0.9892251624148313,0.91398872703316
135,1ADQ,closed,10,0.3764452040195465,0.8348979591836735,0.8493877551020408,0.8254660848869496,0.8372560852947092
136,1ADQ,open,9,0.2138887345790863,0.9106802721088435,0.8312925170068027,0.9881934336082808,0.9029779058597502
137,1ADQ,closed,9,0.3872958719730377,0.8318367346938775,0.8312925170068027,0.8321983110868973,0.8317451674380615
138,1ADQ,open,5,0.2040434032678604,0.9179591836734694,0.8489795918367347,0.9848484848484849,0.9118807540552389
139,1ADQ,closed,5,0.3923743665218353,0.8259863945578231,0.8489795918367347,0.8116545265348595,0.8298975927649953
140,1FBI,open,6,0.06941143423318863,0.9908843537414966,0.9868027210884354,0.9949245541838134,0.9908469945355192
141,1FBI,closed,6,0.13701923191547394,0.9648299319727891,0.9868027210884354,0.9452626091489639,0.9655861013113226
142,1FBI,open,8,0.07836660742759705,0.9815646258503401,0.970204081632653,0.9927606849505778,0.9813527833207184
143,1FBI,closed,8,0.16553902626037598,0.944625850340136,0.970204081632653,0.9229873155578566,0.9460068983815335
144,1FBI,open,10,0.07300935685634613,0.988843537414966,0.9827210884353742,0.9949035812672177,0.9887748117727584
145,1FBI,closed,10,0.14159779250621796,0.9642176870748299,0.9827210884353742,0.9476515350301759,0.9648677531391932
146,1FBI,open,4,0.06963399797677994,0.990204081632653,0.9848979591836735,0.9954620462046204,0.9901518260155929
147,1FBI,closed,4,0.13901032507419586,0.963469387755102,0.9848979591836735,0.9444227005870841,0.9642357642357642
148,1FBI,open,2,0.06969059258699417,0.9909523809523809,0.9862585034013606,0.9956049993132812,0.9909097122548015
149,1FBI,closed,2,0.1373489797115326,0.9643537414965987,0.9862585034013606,0.9448644421272159,0.9651178271867927
150,1FBI,open,7,0.07754871249198914,0.9878231292517007,0.9797278911564626,0.9958511962384179,0.9877237500857281
151,1FBI,closed,7,0.14434906840324402,0.9648299319727891,0.9797278911564626,0.9513806315233188,0.965346202828608
152,1FBI,open,9,0.07270839065313339,0.9893877551020408,0.9836734693877551,0.9950454170107349,0.9893267651888342
153,1FBI,closed,9,0.13949663937091827,0.964625850340136,0.9836734693877551,0.9475753604193972,0.9652870493991988
154,1FBI,open,5,0.06833215802907944,0.9908843537414966,0.9872108843537415,0.9945175438596491,0.9908507442305066
155,1FBI,closed,5,0.1390036642551422,0.9633333333333334,0.9872108843537415,0.9422152967147124,0.9641884260182049
156,1FBI,open,1,0.06953258812427521,0.9904081632653061,0.9857142857142858,0.9950556242274413,0.9903629280295263
157,1FBI,closed,1,0.1383301019668579,0.9636734693877551,0.9857142857142858,0.9440969507427678,0.9644568690095847
158,1FBI,open,3,0.06504137068986893,0.9919727891156462,0.9882993197278912,0.9956140350877193,0.9919431926805954
159,1FBI,closed,3,0.13538293540477753,0.9631292517006803,0.9882993197278912,0.9409326424870467,0.9640345056403451
160,2YPV,open,1,0.11242590099573135,0.9661904761904762,0.9473469387755102,0.9844479004665629,0.9655411495527976
161,2YPV,closed,1,0.20841093361377716,0.9238095238095239,0.9473469387755102,0.9047557172557172,0.9255616110594178
162,2YPV,open,3,0.1139063611626625,0.9665986394557823,0.9461224489795919,0.9865229110512129,0.9659004097506771
163,2YPV,closed,3,0.2088080644607544,0.9245578231292517,0.9461224489795919,0.9070040433024651,0.9261503629220217
164,2YPV,open,7,0.11182349920272827,0.9672108843537415,0.9472108843537415,0.9866780045351474,0.9665417187283077
165,2YPV,closed,7,0.20939543843269348,0.923265306122449,0.9472108843537415,0.9039210594650741,0.9250597927185755
166,2YPV,open,5,0.11771627515554428,0.9655102040816327,0.9413605442176871,0.9891350964974982,0.9646566747995816
167,2YPV,closed,5,0.20931704342365265,0.9254421768707483,0.9413605442176871,0.9123154008438819,0.9266104191777152
168,2YPV,open,9,0.11098062247037888,0.9678231292517007,0.9492517006802721,0.9858697188074043,0.9672142510570458
169,2YPV,closed,9,0.2097415030002594,0.9240816326530612,0.9492517006802721,0.9037564766839378,0.9259455872594559
170,2YPV,open,10,0.11495626717805862,0.966530612244898,0.947891156462585,0.9845958168456755,0.9658949119645085
171,2YPV,closed,10,0.20895721018314362,0.9263945578231293,0.947891156462585,0.9088181581007044,0.927943526904635
172,2YPV,open,2,0.1088627502322197,0.9697278911564626,0.9508843537414966,0.9881238512653754,0.969146502114678
173,2YPV,closed,2,0.20938974618911743,0.9236054421768708,0.9508843537414966,0.9016901045026449,0.9256340639692735
174,2YPV,open,6,0.11191081255674362,0.9664625850340136,0.9455782312925171,0.9867953996876331,0.9657472382408117
175,2YPV,closed,6,0.20796899497509003,0.9244217687074829,0.9455782312925171,0.9071922725492756,0.9259876090866698
176,2YPV,open,4,0.12087368220090866,0.963265306122449,0.9386394557823129,0.9872638809387522,0.9623378434928163
177,2YPV,closed,4,0.21447937190532684,0.9239455782312925,0.9386394557823129,0.9118424530795665,0.9250469294717082
178,2YPV,open,8,0.11180417239665985,0.967687074829932,0.948843537414966,0.9860031104199067,0.9670664910212855
179,2YPV,closed,8,0.2077750712633133,0.9261904761904762,0.948843537414966,0.9077183391904204,0.9278254506751812
180,1OB1,open,2,0.1356065720319748,0.9526530612244898,0.908843537414966,0.99612287503728,0.9504837791690383
181,1OB1,closed,2,0.27350902557373047,0.8903401360544217,0.908843537414966,0.8764103909734978,0.892332353726957
182,1OB1,open,6,0.12871384620666504,0.9604761904761905,0.9240816326530612,0.9966250917094645,0.9589834098129193
183,1OB1,closed,6,0.25883111357688904,0.9040136054421769,0.9240816326530612,0.8884238064094179,0.9059019673224408
184,1OB1,open,4,0.13223102688789368,0.9572789115646259,0.9185034013605442,0.9957227138643068,0.9555555555555555
185,1OB1,closed,4,0.2610006034374237,0.901156462585034,0.9185034013605442,0.8877054569362262,0.9028418589100635
186,1OB1,open,8,0.12493189424276352,0.9610884353741497,0.9254421768707483,0.9964840316437152,0.9596501128668171
187,1OB1,closed,8,0.25984156131744385,0.9003401360544218,0.9254421768707483,0.8812022282679104,0.9027805428362864
188,1OB1,open,1,0.14301741123199463,0.9545578231292517,0.9151020408163265,0.9935007385524373,0.9526912181303117
189,1OB1,closed,1,0.30381107330322266,0.8819727891156462,0.9151020408163265,0.8582365701161159,0.8857575558043064
190,1OB1,open,3,0.14353542029857635,0.9528571428571428,0.9112925170068027,0.9939160112776376,0.9508126907516502
191,1OB1,closed,3,0.2965000569820404,0.8838095238095238,0.9112925170068027,0.8638122259478979,0.8869173728813559
192,1OB1,open,7,0.13058246672153473,0.9580952380952381,0.9195918367346939,0.996314858490566,0.9564171501344276
193,1OB1,closed,7,0.2627902626991272,0.9,0.9195918367346939,0.884917517674784,0.9019215372297839
194,1OB1,open,5,0.14606325328350067,0.9516326530612245,0.9082993197278911,0.9944883062714137,0.9494417976249734
195,1OB1,closed,5,0.2900044023990631,0.8851700680272109,0.9082993197278911,0.8681404421326397,0.8877659574468084
196,1OB1,open,10,0.1260194480419159,0.9619047619047619,0.9270748299319728,0.9964902018133958,0.9605300253735551
197,1OB1,closed,10,0.26316386461257935,0.9008163265306123,0.9270748299319728,0.8808169596690796,0.9033541031419859
198,1OB1,open,9,0.1232752725481987,0.962108843537415,0.9277551020408163,0.9962016070124178,0.9607608312786192
199,1OB1,closed,9,0.2561540901660919,0.9048299319727892,0.9277551020408163,0.8870820866397815,0.9069628250315888
