task_type	ag_pos	ag_neg	seed_id	split_id	mean	std	mean_pos	std_pos	mean_neg	std_neg	mean_fold	std_fold	mean_pos_fold	std_pos_fold	mean_neg_fold	std_neg_fold	mean_total	std_total	mean_pos_total	std_pos_total	mean_neg_total	std_neg_total
1v1	3VRL	1NSN	0	42	-0.6256051848144901	0.15718571198621267	-0.6256051848144901	0.15718571198621267			0.09900645798041115	0.2798132158859269	0.09900645798041115	0.2798132158859269			-0.5970047686386322	0.12953868066917526	-0.5970047686386322	0.12953868066917526		
1v1	3VRL	3RAJ	0	42	-0.4155748308439968	0.20905200373169078	-0.4155748308439968	0.20905200373169078			0.029551817178014878	0.23396605873532886	0.029551817178014878	0.23396605873532886			-0.4043719452897408	0.2192427736780036	-0.4043719452897408	0.2192427736780036		
1v1	3VRL	5E94	0	42	0.0027355024536139167	0.2396676765797055	0.0027355024536139167	0.2396676765797055			0.2727410942222195	0.21744683396272937	0.2727410942222195	0.21744683396272937			0.09107672244125921	0.23906823299177446	0.09107672244125921	0.23906823299177446		
1v1	3VRL	1H0D	0	42	-0.615944828496555	0.12135178001807183	-0.615944828496555	0.12135178001807183			0.20037243743098565	0.19241032313578388	0.20037243743098565	0.19241032313578388			-0.548198448088965	0.11527965870301249	-0.548198448088965	0.11527965870301249		
1v1	3VRL	1WEJ	0	42	-0.5477760240305775	0.1514165747791796	-0.5477760240305775	0.1514165747791796			0.03583636700168057	0.21760508987902172	0.03583636700168057	0.21760508987902172			-0.532762830513693	0.16965039517986136	-0.532762830513693	0.16965039517986136		
1v1	3VRL	1ADQ	0	42	-0.704302004262784	0.11928716465681523	-0.704302004262784	0.11928716465681523			0.040077306396841574	0.20751327191331345	0.040077306396841574	0.20751327191331345			-0.6856138205986911	0.11928453144282804	-0.6856138205986911	0.11928453144282804		
1v1	3VRL	1FBI	0	42	-0.48646619124430907	0.09808529869853798	-0.48646619124430907	0.09808529869853798			-0.2052981177164971	0.20639892648388314	-0.2052981177164971	0.20639892648388314			-0.5418907178161634	0.12753149831784785	-0.5418907178161634	0.12753149831784785		
1v1	3VRL	2YPV	0	42	-0.6363781485449485	0.1296587603052521	-0.6363781485449485	0.1296587603052521			0.1569007023643841	0.2012315289905616	0.1569007023643841	0.2012315289905616			-0.5800464711618171	0.12750943011026375	-0.5800464711618171	0.12750943011026375		
1v1	3VRL	1OB1	0	42	-0.5931470728190619	0.16073627130048646	-0.5931470728190619	0.16073627130048646			0.08013539360103106	0.25232401705581176	0.08013539360103106	0.25232401705581176			-0.570697850954663	0.13538175494203816	-0.570697850954663	0.13538175494203816		
1v1	1NSN	3VRL	0	42	0.7628366849663447	0.13640422456283513	0.7628366849663447	0.13640422456283513			0.10160018321920233	0.20791593765100796	0.10160018321920233	0.20791593765100796			0.7641208863452005	0.13137070369608084	0.7641208863452005	0.13137070369608084		
1v1	1NSN	3RAJ	0	42	0.7274908914139755	0.361376579181361	0.7274908914139755	0.361376579181361			-0.06354304903836898	0.24109476364241242	-0.06354304903836898	0.24109476364241242			0.7248642482517503	0.3608043613669375	0.7248642482517503	0.3608043613669375		
1v1	1NSN	5E94	0	42	0.7715005805929771	0.19276818096281034	0.7715005805929771	0.19276818096281034			0.15914593266927218	0.24321010095284404	0.15914593266927218	0.24321010095284404			0.7779962454649538	0.17961427195465862	0.7779962454649538	0.17961427195465862		
1v1	1NSN	1H0D	0	42	0.16944064319393037	0.3460182196130741	0.16944064319393037	0.3460182196130741			-0.057520440987464186	0.329357555717806	-0.057520440987464186	0.329357555717806			0.16735717492174568	0.35088406224962326	0.16735717492174568	0.35088406224962326		
1v1	1NSN	1WEJ	0	42	0.6689379761092468	0.22915691314747397	0.6689379761092468	0.22915691314747397			0.1152930058412918	0.21666928713494657	0.1152930058412918	0.21666928713494657			0.6739425516408816	0.2154976623505649	0.6739425516408816	0.2154976623505649		
1v1	1NSN	1ADQ	0	42	0.36124425575469493	0.37295056743563937	0.36124425575469493	0.37295056743563937			-0.12816760045968234	0.30546270384035196	-0.12816760045968234	0.30546270384035196			0.35480656694337065	0.38082006551783304	0.35480656694337065	0.38082006551783304		
1v1	1NSN	1FBI	0	42	0.2737955912643668	0.25121737668199406	0.2737955912643668	0.25121737668199406			-0.014420888067920303	0.32648235230120193	-0.014420888067920303	0.32648235230120193			0.2699070237362523	0.26758157975384983	0.2699070237362523	0.26758157975384983		
1v1	1NSN	2YPV	0	42	0.6834973816703903	0.3038193808698164	0.6834973816703903	0.3038193808698164			0.04184154136383296	0.2776456272168959	0.04184154136383296	0.2776456272168959			0.6857630783338945	0.3023832301727689	0.6857630783338945	0.3023832301727689		
1v1	1NSN	1OB1	0	42	0.6223803195960302	0.2739735686707337	0.6223803195960302	0.2739735686707337			0.14677627524714346	0.20245573613393658	0.14677627524714346	0.20245573613393658			0.632447620331385	0.24788484771385555	0.632447620331385	0.24788484771385555		
1v1	3RAJ	3VRL	0	42	0.4075476435223976	0.25948509045599233	0.4075476435223976	0.25948509045599233			0.036809341629697394	0.26169929401300035	0.036809341629697394	0.26169929401300035			0.413770386175197	0.26100894475154307	0.413770386175197	0.26100894475154307		
1v1	3RAJ	1NSN	0	42	-0.061351220906137434	0.48409977706547525	-0.061351220906137434	0.48409977706547525			-0.029614367250834342	0.2730863407621441	-0.029614367250834342	0.2730863407621441			-0.060794692779045645	0.4860668100091048	-0.060794692779045645	0.4860668100091048		
1v1	3RAJ	5E94	0	42	0.46071467979692277	0.23035016231002722	0.46071467979692277	0.23035016231002722			-0.030996508282125173	0.28301077488295173	-0.030996508282125173	0.28301077488295173			0.46319993406440807	0.22777582148930725	0.46319993406440807	0.22777582148930725		
1v1	3RAJ	1H0D	0	42	-0.7823433782942931	0.12339908629728448	-0.7823433782942931	0.12339908629728448			0.09577718112315353	0.19889242908256696	0.09577718112315353	0.19889242908256696			-0.782834937209392	0.12478681539237962	-0.782834937209392	0.12478681539237962		
1v1	3RAJ	1WEJ	0	42	-0.13044630166323054	0.33372419900558636	-0.13044630166323054	0.33372419900558636			0.10797749299741186	0.34833040126183495	0.10797749299741186	0.34833040126183495			-0.12475463788111833	0.33379633145234494	-0.12475463788111833	0.33379633145234494		
1v1	3RAJ	1ADQ	0	42	-0.6456180289818683	0.23650792764441886	-0.6456180289818683	0.23650792764441886			0.20454288795118006	0.2683615500532764	0.20454288795118006	0.2683615500532764			-0.6376728600129304	0.24515582422845597	-0.6376728600129304	0.24515582422845597		
1v1	3RAJ	1FBI	0	42	-0.20350863430498814	0.22096569544514064	-0.20350863430498814	0.22096569544514064			-0.08502296790488335	0.36237897229510313	-0.08502296790488335	0.36237897229510313			-0.2101365437531448	0.22724791027770866	-0.2101365437531448	0.22724791027770866		
1v1	3RAJ	2YPV	0	42	-0.7634086726637398	0.13244992629580102	-0.7634086726637398	0.13244992629580102			0.1245286737801525	0.2257176898695397	0.1245286737801525	0.2257176898695397			-0.7617328824773338	0.1336678289628543	-0.7617328824773338	0.1336678289628543		
1v1	3RAJ	1OB1	0	42	-0.38511678522092474	0.2136604723086526	-0.38511678522092474	0.2136604723086526			0.04888046205330964	0.29886128660104777	0.04888046205330964	0.29886128660104777			-0.38637040339033246	0.21151441572030077	-0.38637040339033246	0.21151441572030077		
1v1	5E94	3VRL	0	42	-0.10404593997373163	0.281941926041479	-0.10404593997373163	0.281941926041479			0.14209549052872297	0.22126167293820684	0.14209549052872297	0.22126167293820684			-0.05888581770716134	0.2983317051459916	-0.05888581770716134	0.2983317051459916		
1v1	5E94	1NSN	0	42	-0.46304431427576376	0.21613135035667835	-0.46304431427576376	0.21613135035667835			0.10861032113624305	0.33030380955788746	0.10861032113624305	0.33030380955788746			-0.47293304434383665	0.20329390465654434	-0.47293304434383665	0.20329390465654434		
1v1	5E94	3RAJ	0	42	-0.5474186845313707	0.1535006172949812	-0.5474186845313707	0.1535006172949812			0.18308711434913982	0.21194731556385815	0.18308711434913982	0.21194731556385815			-0.5365314811099512	0.16006975573928556	-0.5365314811099512	0.16006975573928556		
1v1	5E94	1H0D	0	42	-0.758305956312008	0.10819927441417582	-0.758305956312008	0.10819927441417582			0.12792379427305461	0.23036451002075814	0.12792379427305461	0.23036451002075814			-0.7799705665390898	0.10406911872701924	-0.7799705665390898	0.10406911872701924		
1v1	5E94	1WEJ	0	42	-0.2877716189274402	0.3023887371000173	-0.2877716189274402	0.3023887371000173			0.19106609899590327	0.2256780043611142	0.19106609899590327	0.2256780043611142			-0.2512024682305843	0.3180810043411506	-0.2512024682305843	0.3180810043411506		
1v1	5E94	1ADQ	0	42	-0.7571122507263534	0.10686158350828087	-0.7571122507263534	0.10686158350828087			0.18924203879459936	0.1998728625884099	0.18924203879459936	0.1998728625884099			-0.7577624722332881	0.1023180975316211	-0.7577624722332881	0.1023180975316211		
1v1	5E94	1FBI	0	42	-0.646576561780702	0.1447194723621888	-0.646576561780702	0.1447194723621888			0.19471393204330656	0.15210635636272143	0.19471393204330656	0.15210635636272143			-0.6260743290092836	0.1493856797530126	-0.6260743290092836	0.1493856797530126		
1v1	5E94	2YPV	0	42	-0.7990108586466073	0.09411035771834513	-0.7990108586466073	0.09411035771834513			0.17138881615421392	0.20108432647228974	0.17138881615421392	0.20108432647228974			-0.8068016805758319	0.08784716163728022	-0.8068016805758319	0.08784716163728022		
1v1	5E94	1OB1	0	42	-0.44686147187226793	0.1959341627793689	-0.44686147187226793	0.1959341627793689			0.1310987324553315	0.33231071378122234	0.1310987324553315	0.33231071378122234			-0.4602426894759842	0.1698090335653035	-0.4602426894759842	0.1698090335653035		
1v1	1H0D	3VRL	0	42	0.6785188919530821	0.13935838760731498	0.6785188919530821	0.13935838760731498			0.1964145153672081	0.2593470092229385	0.1964145153672081	0.2593470092229385			0.6931882628991093	0.1294889888378367	0.6931882628991093	0.1294889888378367		
1v1	1H0D	1NSN	0	42	0.008643178161695535	0.28104217058029174	0.008643178161695535	0.28104217058029174			0.09745190020039585	0.19585424676721133	0.09745190020039585	0.19585424676721133			0.039684894240945165	0.2588033478770746	0.039684894240945165	0.2588033478770746		
1v1	1H0D	3RAJ	0	42	0.7848681610459453	0.11734617138782164	0.7848681610459453	0.11734617138782164			0.15660663147942086	0.2560414401388612	0.15660663147942086	0.2560414401388612			0.7854721004415919	0.11868556821381039	0.7854721004415919	0.11868556821381039		
1v1	1H0D	5E94	0	42	0.7088002299935603	0.11982051586681998	0.7088002299935603	0.11982051586681998			0.15991141556077798	0.3029151875767596	0.15991141556077798	0.3029151875767596			0.7151902303181904	0.11544688678185719	0.7151902303181904	0.11544688678185719		
1v1	1H0D	1WEJ	0	42	0.6131277882650841	0.18391164611840422	0.6131277882650841	0.18391164611840422			0.10765486444859912	0.3040843075577895	0.10765486444859912	0.3040843075577895			0.6139408000887789	0.18213352320457468	0.6139408000887789	0.18213352320457468		
1v1	1H0D	1ADQ	0	42	0.2725077004259794	0.3078706500130145	0.2725077004259794	0.3078706500130145			0.16006701545061613	0.3045118716034148	0.16006701545061613	0.3045118716034148			0.297537966303491	0.3113959210662744	0.297537966303491	0.3113959210662744		
1v1	1H0D	1FBI	0	42	0.5605042637052275	0.17594715694257387	0.5605042637052275	0.17594715694257387			-0.05441745855684529	0.3043313047650692	-0.05441745855684529	0.3043313047650692			0.5230604019127237	0.1768600855118409	0.5230604019127237	0.1768600855118409		
1v1	1H0D	2YPV	0	42	0.4802845934200045	0.2848862196622281	0.4802845934200045	0.2848862196622281			0.01097194895883159	0.23604801525905	0.01097194895883159	0.23604801525905			0.4733171595962907	0.29151237115835277	0.4733171595962907	0.29151237115835277		
1v1	1H0D	1OB1	0	42	0.32782432376937926	0.23234221813635267	0.32782432376937926	0.23234221813635267			0.22007188606377182	0.3039873393879476	0.22007188606377182	0.3039873393879476			0.3711889683838728	0.21148656860951706	0.3711889683838728	0.21148656860951706		
1v1	1WEJ	3VRL	0	42	0.5629468330374244	0.17385598068176905	0.5629468330374244	0.17385598068176905			-0.40929359326944237	0.3475622969821627	-0.40929359326944237	0.3475622969821627			0.5402460688291715	0.15471757587350504	0.5402460688291715	0.15471757587350504		
1v1	1WEJ	1NSN	0	42	-0.4146334557436245	0.26319485938400333	-0.4146334557436245	0.26319485938400333			0.20373906133083522	0.22576015797169385	0.20373906133083522	0.22576015797169385			-0.4061408840346446	0.2724108860777879	-0.4061408840346446	0.2724108860777879		
1v1	1WEJ	3RAJ	0	42	0.23955868541712683	0.27743173075571637	0.23955868541712683	0.27743173075571637			-0.04930729036286408	0.2892052756260998	-0.04930729036286408	0.2892052756260998			0.2609906915258033	0.2796615191382578	0.2609906915258033	0.2796615191382578		
1v1	1WEJ	5E94	0	42	0.47972282114683473	0.2280673035905671	0.47972282114683473	0.2280673035905671			-0.23016683613855365	0.24575885472480646	-0.23016683613855365	0.24575885472480646			0.48140547151813057	0.22246477981935145	0.48140547151813057	0.22246477981935145		
1v1	1WEJ	1H0D	0	42	-0.33554560371894526	0.26076380930298376	-0.33554560371894526	0.26076380930298376			0.07860139680198155	0.17953905371279968	0.07860139680198155	0.17953905371279968			-0.34712975998983864	0.2622608788584888	-0.34712975998983864	0.2622608788584888		
1v1	1WEJ	1ADQ	0	42	-0.4370578336664331	0.23737703254818435	-0.4370578336664331	0.23737703254818435			0.1822126580759995	0.19271421968572308	0.1822126580759995	0.19271421968572308			-0.4317433671852343	0.24940710890584541	-0.4317433671852343	0.24940710890584541		
1v1	1WEJ	1FBI	0	42	-0.039109355057933455	0.21384970049904795	-0.039109355057933455	0.21384970049904795			0.16877758692886646	0.2516996131596377	0.16877758692886646	0.2516996131596377			0.0026942531062687384	0.20762650311566797	0.0026942531062687384	0.20762650311566797		
1v1	1WEJ	2YPV	0	42	-0.4333141962954977	0.21224440157029675	-0.4333141962954977	0.21224440157029675			0.1030714454335185	0.18264038991095596	0.1030714454335185	0.18264038991095596			-0.4407162358810919	0.21907702772320234	-0.4407162358810919	0.21907702772320234		
1v1	1WEJ	1OB1	0	42	0.08958576089577049	0.3127998992706035	0.08958576089577049	0.3127998992706035			-0.07119127842146336	0.35170114350814796	-0.07119127842146336	0.35170114350814796			0.06927855342244862	0.30364511276441364	0.06927855342244862	0.30364511276441364		
1v1	1ADQ	3VRL	0	42	0.7066433577080926	0.15829975875106775	0.7066433577080926	0.15829975875106775			0.21269952696091513	0.29779026665718683	0.21269952696091513	0.29779026665718683			0.7351538894757129	0.1445018172579796	0.7351538894757129	0.1445018172579796		
1v1	1ADQ	1NSN	0	42	0.03780910847312792	0.3539844126177334	0.03780910847312792	0.3539844126177334			-0.06465886616423619	0.3123076470139065	-0.06465886616423619	0.3123076470139065			0.010831551950320767	0.3318857654651536	0.010831551950320767	0.3318857654651536		
1v1	1ADQ	3RAJ	0	42	0.5904387409298976	0.34270977979941847	0.5904387409298976	0.34270977979941847			0.22426970965424045	0.24461822412894912	0.22426970965424045	0.24461822412894912			0.6179297029834373	0.33378516416875864	0.6179297029834373	0.33378516416875864		
1v1	1ADQ	5E94	0	42	0.7531208743678024	0.19682747359087935	0.7531208743678024	0.19682747359087935			0.2158579534505513	0.25962308166822906	0.2158579534505513	0.25962308166822906			0.7753843841928505	0.1697609585254524	0.7753843841928505	0.1697609585254524		
1v1	1ADQ	1H0D	0	42	-0.4071700350088859	0.30870627045102905	-0.4071700350088859	0.30870627045102905			-0.17230975442714877	0.29732636860674166	-0.17230975442714877	0.29732636860674166			-0.42352760421681257	0.25895701760310136	-0.42352760421681257	0.25895701760310136		
1v1	1ADQ	1WEJ	0	42	0.4323450592189836	0.29500736593228316	0.4323450592189836	0.29500736593228316			0.25312440591112084	0.31112016593124864	0.25312440591112084	0.31112016593124864			0.4773666615586158	0.29491669817177935	0.4773666615586158	0.29491669817177935		
1v1	1ADQ	1FBI	0	42	0.37090168907771404	0.21786780740800582	0.37090168907771404	0.21786780740800582			0.08792193832456546	0.2917608440573102	0.08792193832456546	0.2917608440573102			0.3763546295887587	0.1966283864583455	0.3763546295887587	0.1966283864583455		
1v1	1ADQ	2YPV	0	42	0.05108837719318311	0.3345595933111757	0.05108837719318311	0.3345595933111757			0.06938157130664492	0.2809627758724987	0.06938157130664492	0.2809627758724987			0.070946287212337	0.32157420168403084	0.070946287212337	0.32157420168403084		
1v1	1ADQ	1OB1	0	42	0.37571789005944844	0.25330651502813656	0.37571789005944844	0.25330651502813656			0.13581831967257632	0.32137205869242547	0.13581831967257632	0.32137205869242547			0.3862926887033754	0.2651807412961192	0.3862926887033754	0.2651807412961192		
1v1	1FBI	3VRL	0	42	0.3578850781131516	0.19920293992150787	0.3578850781131516	0.19920293992150787									0.3578850781131516	0.19920293992150787	0.3578850781131516	0.19920293992150787		
1v1	1FBI	1NSN	0	42	-0.346967948768612	0.22901385030130503	-0.346967948768612	0.22901385030130503									-0.346967948768612	0.22901385030130503	-0.346967948768612	0.22901385030130503		
1v1	1FBI	3RAJ	0	42	-0.2134567050922081	0.23393479430537586	-0.2134567050922081	0.23393479430537586									-0.2134567050922081	0.23393479430537586	-0.2134567050922081	0.23393479430537586		
1v1	1FBI	5E94	0	42	0.2614831006896252	0.20169723964537625	0.2614831006896252	0.20169723964537625									0.2614831006896252	0.20169723964537625	0.2614831006896252	0.20169723964537625		
1v1	1FBI	1H0D	0	42	-0.6729465539234862	0.11332820207838694	-0.6729465539234862	0.11332820207838694									-0.6729465539234862	0.11332820207838694	-0.6729465539234862	0.11332820207838694		
1v1	1FBI	1WEJ	0	42	-0.39862698302717936	0.1900379208890726	-0.39862698302717936	0.1900379208890726									-0.39862698302717936	0.1900379208890726	-0.39862698302717936	0.1900379208890726		
1v1	1FBI	1ADQ	0	42	-0.5248959800616233	0.15621210684253983	-0.5248959800616233	0.15621210684253983									-0.5248959800616233	0.15621210684253983	-0.5248959800616233	0.15621210684253983		
1v1	1FBI	2YPV	0	42	-0.6178209142579609	0.1429281623811127	-0.6178209142579609	0.1429281623811127									-0.6178209142579609	0.1429281623811127	-0.6178209142579609	0.1429281623811127		
1v1	1FBI	1OB1	0	42	-0.19195301775913845	0.21400425641082296	-0.19195301775913845	0.21400425641082296									-0.19195301775913845	0.21400425641082296	-0.19195301775913845	0.21400425641082296		
1v1	2YPV	3VRL	0	42	0.7318487801641004	0.11759833528992282	0.7318487801641004	0.11759833528992282			-0.2568475148573332	0.23676920584427144	-0.2568475148573332	0.23676920584427144			0.7327049585528017	0.11608214983921354	0.7327049585528017	0.11608214983921354		
1v1	2YPV	1NSN	0	42	-0.46118412121035224	0.21519081052722783	-0.46118412121035224	0.21519081052722783			0.04721622046021978	0.28362107085253413	0.04721622046021978	0.28362107085253413			-0.4623097421229632	0.21393332867172374	-0.4623097421229632	0.21393332867172374		
1v1	2YPV	3RAJ	0	42	0.7859606082922785	0.12187377998439179	0.7859606082922785	0.12187377998439179			-0.20472398200080008	0.26788252072275454	-0.20472398200080008	0.26788252072275454			0.7875320826685673	0.11915763210996821	0.7875320826685673	0.11915763210996821		
1v1	2YPV	5E94	0	42	0.7823150155398317	0.10387155269221424	0.7823150155398317	0.10387155269221424			-0.19278286169899825	0.2639586437246944	-0.19278286169899825	0.2639586437246944			0.7844692926175425	0.10028837558068508	0.7844692926175425	0.10028837558068508		
1v1	2YPV	1H0D	0	42	-0.389395937208531	0.25363825175295246	-0.389395937208531	0.25363825175295246			0.1312877055873069	0.3325957543391034	0.1312877055873069	0.3325957543391034			-0.3897522182734485	0.25282422991628645	-0.3897522182734485	0.25282422991628645		
1v1	2YPV	1WEJ	0	42	0.48193828925237403	0.23642474225061902	0.48193828925237403	0.23642474225061902			-0.1643116021661058	0.33819162515037615	-0.1643116021661058	0.33819162515037615			0.48236469901422474	0.23486524599848285	0.48236469901422474	0.23486524599848285		
1v1	2YPV	1ADQ	0	42	-0.1550089019575266	0.2279740400772748	-0.1550089019575266	0.2279740400772748			-0.03937557523001616	0.2821228925722852	-0.03937557523001616	0.2821228925722852			-0.15662335704912037	0.22711268953556826	-0.15662335704912037	0.22711268953556826		
1v1	2YPV	1FBI	0	42	0.5139209110544857	0.17497636644315667	0.5139209110544857	0.17497636644315667			-0.08190456872306512	0.22138708001566393	-0.08190456872306512	0.22138708001566393			0.515105149562751	0.17310604321807746	0.515105149562751	0.17310604321807746		
1v1	2YPV	1OB1	0	42	0.2920135501595564	0.1958337451595594	0.2920135501595564	0.1958337451595594			-0.11974063289247763	0.26430292032077835	-0.11974063289247763	0.26430292032077835			0.2917868560342303	0.19609154248970614	0.2917868560342303	0.19609154248970614		
1v1	1OB1	3VRL	0	42	0.4997921479628484	0.2416720275378698	0.4997921479628484	0.2416720275378698			0.04074782012836384	0.2943358630414881	0.04074782012836384	0.2943358630414881			0.5337834696837758	0.25793417240174454	0.5337834696837758	0.25793417240174454		
1v1	1OB1	1NSN	0	42	-0.5384025811539039	0.2123874660606961	-0.5384025811539039	0.2123874660606961			0.048840722779918674	0.24228388529585476	0.048840722779918674	0.24228388529585476			-0.5424647469776563	0.228107006384163	-0.5424647469776563	0.228107006384163		
1v1	1OB1	3RAJ	0	42	0.05232609941792096	0.3976976015080519	0.05232609941792096	0.3976976015080519			-0.03532938372830971	0.2371445413986445	-0.03532938372830971	0.2371445413986445			0.04042542765989925	0.4032589339716729	0.04042542765989925	0.4032589339716729		
1v1	1OB1	5E94	0	42	0.5625527597486768	0.23087518708390437	0.5625527597486768	0.23087518708390437			-0.045788349574462914	0.2715514128190412	-0.045788349574462914	0.2715514128190412			0.5805987795962814	0.21130930414309543	0.5805987795962814	0.21130930414309543		
